"","testcdpg.COSMIC_ID","testcdpg.DRUG_ID","y","testcdpg.IC50_Normal.z"
"2063","X1331039","X1192",-0.00214687374296003,0.532795218959176
"2064","X1331039","X1377",0.448996738842122,0.868651750531963
"2065","X1331039","X205",0.37495031036265,0.851244507864671
"2066","X1331039","X224",0.13590708871426,0.200485004602244
"2067","X1331039","X268",-1.04567326951261,-2.47399897101115
"2068","X1331039","X32",0.0875728911220624,-0.255163236168762
"2069","X1331039","X35",-0.166048889157606,-0.47321829593292
"2070","X1331040","X1039",0.256337704077915,0.660082955932236
"2071","X1331040","X1219",-0.143068653298245,-0.381670298723644
"2072","X1331040","X1241",0.0967792080720279,0.239547339265765
"2073","X1331040","X136",-0.82902365113271,-1.09193073762819
"2074","X1331040","X140",-1.22673729426301,-2.74432935414276
"2075","X1331040","X153",-0.503217217677693,-0.882346383826091
"2076","X1331040","X173",-0.0958961483920168,0.025751176754922
"2077","X1331040","X263",0.41961791840464,0.916198030192007
"2078","X1331040","X53",-1.11395490610947,-2.33238067573171
"2079","X1331045","X1042",0.462049403377899,-0.091466643185244
"2080","X1331045","X1050",-0.049056477767111,0.218983711993807
"2081","X1331045","X1052",0.39775028604567,0.418225361099801
"2082","X1331045","X1053",-0.115079261521981,-0.342591362613893
"2083","X1331045","X1241",0.277836633248389,0.749469583772815
"2084","X1331045","X1372",0.0320396856629323,-0.142082099051575
"2085","X1331045","X157",-0.381648157599269,-0.804198898133486
"2086","X1331045","X159",-0.33699078159531,-0.293186870108048
"2087","X1331045","X167",-0.128462668068383,-0.317272246820215
"2088","X1331045","X202",-0.0383458401865887,0.0866115022198124
"2089","X1331045","X231",0.455023983177053,1.08573089429798
"2090","X1331045","X308",-0.441026286943774,-0.960946342988752
"2091","X1331045","X94",0.393803295859701,0.95625823998898
"2092","X1331048","X1026",-0.100081163665235,0.175305839037232
"2093","X1331048","X1033",0.254241321760456,0.906380715266848
"2094","X1331048","X1199",0.284162497669728,0.658039854778746
"2095","X1331048","X127",-0.225733827664022,-1.25121171171543
"2096","X1331048","X165",0.352632972240518,1.26927728192524
"2097","X1331048","X194",-1.08195260968092,-1.4733748516328
"2098","X1331048","X208",-1.02552339183607,-2.16311051205365
"2099","X1331048","X221",0.0625974585978013,0.109846040956611
"2100","X1331048","X228",-0.208826410801808,-0.125603746652141
"2101","X1331048","X266",0.438576273375966,1.29007605262845
"2102","X1331048","X292",0.0144699620112722,-0.10099627976651
"2103","X1331048","X89",-0.232439070340097,-0.503249414287783
"2104","X1331048","X94",0.221865039471084,0.563238428588268
"2105","X1331049","X1007",-1.21709492638301,-2.29792461240661
"2106","X1331049","X1013",-0.0812668251350415,0.147984344222026
"2107","X1331049","X147",0.284626717126977,0.670682101797422
"2108","X1331049","X153",-0.597899427348203,-0.765588427271952
"2109","X1331049","X158",-0.194292993095055,-0.2652439313941
"2110","X1331049","X204",-0.370429130502784,-0.188105335504702
"2111","X1331049","X283",-1.19298148533396,-2.66083994206166
"2112","X1331050","X1008",-0.810325327539278,-2.27647370378867
"2113","X1331050","X1018",0.386431734068989,0.515130555958935
"2114","X1331050","X1030",0.171362989884602,0.0818313904980764
"2115","X1331050","X1032",-0.0958043401261927,-0.264230925407697
"2116","X1331050","X1129",0.34596402864567,0.422134242373046
"2117","X1331050","X1241",0.256824320447069,-0.542514923606064
"2118","X1331050","X1372",-0.0679295851900533,-0.8690035838582
"2119","X1331050","X157",-0.398881068145889,0.158534103278775
"2120","X1331050","X171",0.0608101882115848,0.338570920047348
"2121","X1331050","X201",-1.05918309979576,-1.32669923410371
"2122","X1331050","X41",-0.235210275400474,-0.186720243554181
"2123","X1331050","X71",0.340817739124873,0.893490669585819
"2124","X1479987","X1019",-0.0715805593615747,-0.794410381710867
"2125","X1479987","X1033",0.509150325287957,1.17096653613322
"2126","X1479987","X245",0.555583654607353,0.391851039204566
"2127","X1479987","X298",0.622474970563781,0.936739668768993
"2128","X1479987","X310",0.529742120259932,0.113323720632924
"2129","X1479987","X328",0.0645815457172614,0.675697538003352
"2130","X1479988","X1007",-1.52785102201036,-3.15360456417805
"2131","X1479988","X1043",0.277238829603026,0.420357551385283
"2132","X1479988","X1047",0.101480689523075,-0.408906366110221
"2133","X1479988","X1052",0.107427360863191,-0.0617925353659177
"2134","X1479988","X1502",0.369496358567561,0.640618504761865
"2135","X1479988","X290",0.369868384326042,0.987715176121283
"2136","X1479988","X299",-0.131983015695968,-1.06776142994538
"2137","X1479988","X309",0.470922691235086,0.306103390736207
"2138","X1479988","X310",0.216045087259983,0.0853064171945557
"2139","X1479988","X326",0.47092716611317,0.876999307239317
"2140","X1479988","X333",0.341358567558935,0.75536402092388
"2141","X1479991","X1052",0.0063852048983073,-0.482932525225236
"2142","X1479991","X1058",-0.255343172898078,-0.637916562466698
"2143","X1479991","X1061",0.173329300526549,0.463668740406315
"2144","X1479991","X1194",0.286659947942896,0.451429901510602
"2145","X1479991","X1243",-0.220744697666478,-0.509542566965169
"2146","X1479991","X179",0.244621415363789,0.366169673424928
"2147","X1479991","X196",1.04521211351099,2.72853518290687
"2148","X1479991","X203",0.350168586656036,0.202726229402926
"2149","X1479991","X206",0.423057081779339,0.656814407182955
"2150","X1479991","X275",0.306524266244583,0.272804532827863
"2151","X1479992","X1042",0.270871515563141,0.994860522823618
"2152","X1479992","X1372",-0.791813056530918,-0.589481275915294
"2153","X1479992","X208",-0.566143259244854,-0.54941561975025
"2154","X1479992","X249",0.062511828500646,-0.549655828968901
"2155","X1479992","X328",-0.445680454422146,-2.05620520530789
"2156","X1479993","X1024",-0.580204747769595,-1.11981491912025
"2157","X1479993","X1175",0.262856498158836,0.462211759353224
"2158","X1479993","X1218",0.0109496422013216,-0.265436981863979
"2159","X1479993","X1242",-0.360573854474703,-0.306999044283822
"2160","X1479993","X1262",0.0699400017645483,0.0629669598600459
"2161","X1479993","X1502",0.55690381192307,0.384059085939606
"2162","X1479993","X276",-0.122501053589759,-0.963382288380324
"2163","X1479993","X298",0.387407903050248,0.560066835536533
"2164","X1479994","X1011",0.00447825900008904,-0.336562085361056
"2165","X1479994","X1372",-0.664143431518984,-0.821570717238569
"2166","X1479994","X1495",0.0193367903255066,0.287441632238651
"2167","X1479994","X221",0.539233374409877,0.627686728225345
"2168","X1479994","X263",0.602245419832093,1.2837203590922
"2169","X1479994","X277",0.125169288946618,0.0450527800419891
"2170","X1479994","X282",0.215805607636492,0.251521149910037
"2171","X1479995","X1199",0.480742806869665,0.842801185236244
"2172","X1479995","X276",-0.0195859037535234,-0.413109303224842
"2173","X1479995","X293",0.60168009213285,0.721798390743926
"2174","X1479995","X306",0.409618551171501,0.806639736222593
"2175","X1479995","X326",0.631301123451281,0.772881986702172
"2176","X1480358","X1054",0.384260554628613,1.00355116746482
"2177","X1480358","X1060",-0.47447096514486,-1.68814620223506
"2178","X1480358","X1268",0.484924954990048,0.200211673780209
"2179","X1480358","X221",0.898512505484853,0.919123151071306
"2180","X1480358","X224",0.470560435807784,0.99091928849825
"2181","X1480358","X266",0.997609470201188,1.34699123450242
"2182","X1480358","X333",0.809045917639067,0.978048656126478
"2183","X1480359","X1017",0.615466385533488,1.15713866208096
"2184","X1480359","X1023",0.183695757804222,-0.718060031208559
"2185","X1480359","X1495",0.424436258195849,0.435111585131445
"2186","X1480360","X1010",0.00611359131741997,-0.779010125677712
"2187","X1480360","X1028",0.176269424067801,-0.364951441508921
"2188","X1480360","X1060",-0.647746976067775,-1.45838773624194
"2189","X1480360","X1527",-0.0872802009742547,-1.07628398355789
"2190","X1480360","X203",0.448368777361538,0.327916246353552
"2191","X1480360","X206",0.593205299929097,1.17082879179447
"2192","X1480360","X221",0.845869734101851,1.04167500496972
"2193","X1480360","X266",0.871111931337274,1.54931061364244
"2194","X1480360","X305",0.484497377305273,0.50370928194193
"2195","X1480361","X1012",0.125911799809802,-0.642953377699533
"2196","X1480361","X1015",0.279994156906402,0.887857591592915
"2197","X1480361","X1022",-0.330154167425887,-1.11590881645541
"2198","X1480361","X1057",-0.423441558549203,-1.42171786839937
"2199","X1480361","X193",0.830278866228368,1.48960818085649
"2200","X1480361","X272",-0.452289680828266,-1.28261343409055
"2201","X1480361","X277",0.445460701559906,0.218194775649573
"2202","X1480361","X290",0.701504540113252,1.3016002275304
"2203","X1480361","X299",0.0642753435037806,-0.896806620377935
"2204","X1480362","X1050",0.00958111474822049,0.218644677428871
"2205","X1480362","X1054",-0.156751766045284,-0.730139033611726
"2206","X1480362","X1062",0.00542281430117898,-0.269418376687694
"2207","X1480362","X1067",0.566895386030517,0.845012868847831
"2208","X1480362","X326",0.594659737540885,0.582775984502387
"2209","X1480364","X1241",0.548974889417021,1.28486560392995
"2210","X1480364","X1242",0.0696077499930056,0.169228616009573
"2211","X1480364","X1377",0.219847842295459,-1.57963900187897
"2212","X1480364","X245",0.718824357546124,1.13981903056247
"2213","X1480364","X305",0.557944559891931,0.694780218724724
"2214","X1480371","X1268",0.451722537839932,0.745008317365582
"2215","X1480371","X265",0.450031734673266,1.2906551412238
"2216","X1480371","X266",1.03105687531155,1.36616899757764
"2217","X1480371","X269",0.447275020251987,0.48091756174997
"2218","X1480371","X272",-0.160691865761903,0.853490573060315
"2219","X1480372","X1006",-0.110642026430899,-1.40708287511464
"2220","X1480372","X1010",-0.0636086399075389,-0.158920329273943
"2221","X1480372","X1129",0.462561580898876,1.10628322608337
"2222","X1480372","X1219",0.100160122381365,-0.0255256470311865
"2223","X1480372","X1498",0.181104216277972,-0.0563972426992258
"2224","X1480372","X298",0.623339399221079,0.979919601797498
"2225","X1480374","X1020",0.579351702592228,1.22350703924539
"2226","X1480374","X1021",0.446727860598253,0.67076232303025
"2227","X1480374","X1052",0.687671926561379,0.862950574463383
"2228","X1480374","X1054",0.379844478939889,1.03165778912258
"2229","X1480374","X1230",-0.088067837591059,-0.737683990020215
"2230","X1480374","X1236",0.471395401468117,1.65704586707112
"2231","X1480374","X1373",0.717438425333545,0.725084361220108
"2232","X1480374","X1495",0.534060296548101,0.869697926156204
"2233","X1480374","X206",0.820958785242204,1.14496118904748
"2234","X1480374","X221",0.863910341142441,1.18875768124027
"2235","X1480374","X275",0.741923898355678,1.04831976984902
"2236","X1480374","X295",0.572112800699457,0.441033871180848
"2237","X1503361","X1019",-0.102244165660939,-0.186887288909756
"2238","X1503361","X1029",0.183851132678153,-0.151755070443023
"2239","X1503361","X1053",-0.114164649283871,-0.827141077014624
"2240","X1503361","X1129",0.313475217246287,0.465407244003294
"2241","X1503361","X1219",0.139841286228934,0.0771852431730702
"2242","X1503361","X1264",0.0331857599567711,0.146924135147356
"2243","X1503361","X1268",0.463605984361797,0.551351782002879
"2244","X1503361","X245",0.537773775590468,0.659460303782233
"2245","X1503361","X255",0.576099202423843,1.02523837973082
"2246","X1503361","X263",0.741345636967371,0.853508685744361
"2247","X1503361","X310",0.279651908366197,-0.196096661312654
"2248","X1503361","X312",-0.0273077061050847,-0.488863527680527
"2249","X1503361","X345",0.682453549297462,1.14468679038258
"2250","X1503362","X1006",-0.297636303501742,-0.906391241628987
"2251","X1503362","X1026",-0.627715660110361,-0.699900354686974
"2252","X1503362","X1039",0.39759080112744,1.20217415128048
"2253","X1503362","X1062",0.14600483295356,-0.26307505017582
"2254","X1503362","X179",0.426730493168348,0.615169200818519
"2255","X1503362","X255",0.45477717076042,0.296406202590121
"2256","X1503362","X277",0.176963489006815,0.0242093003471515
"2257","X1503362","X305",0.289467834269998,-0.704581692791836
"2258","X1503362","X310",0.0753743670986261,-0.407043904062737
"2259","X1503363","X238",0.379965811059972,0.41643645088598
"2260","X1503363","X255",0.517875513693183,0.784975757852408
"2261","X1503363","X272",-0.200057577589875,-1.13941381133693
"2262","X1503363","X333",0.537739064476238,0.367792875857963
"2263","X1503364","X1011",-0.00136538574910237,-1.0937297535521
"2264","X1503364","X1199",0.441406742371529,0.797359697748219
"2265","X1503364","X1219",0.0536048787699504,-0.122305095080152
"2266","X1503364","X1268",0.329945145708264,0.179313774744158
"2267","X1503365","X1010",-0.142373378738151,-0.641022248552843
"2268","X1503365","X1011",0.111352425022239,-0.385445433602681
"2269","X1503365","X1066",0.339922445403981,0.678314802373198
"2270","X1503365","X1243",0.203322179783771,0.0304042373463195
"2271","X1503365","X1259",0.274925868091238,0.258913807540271
"2272","X1503365","X1372",-0.830797659402654,-2.09438918933888
"2273","X1503365","X1527",-0.0515484347830798,-0.757964535476015
"2274","X1503365","X206",0.652088648988885,0.99871944087498
"2275","X1503365","X272",-0.271844800448472,-1.14702821817572
"2276","X1503365","X283",-0.640369682476298,-2.2195974815517
"2277","X1503365","X345",0.819142288720044,1.49379525921144
"2278","X1503366","X1268",0.485369874007748,0.70000272407113
"2279","X1503366","X277",0.0614496238437461,-0.0446378800265282
"2280","X1503366","X298",0.434197301713932,1.00151047542394
"2281","X1503366","X305",0.356508427187125,-0.384667449113917
"2282","X1503367","X1003",-0.942879392143543,-2.06760874722152
"2283","X1503367","X1023",0.107086935320557,0.127265033590298
"2284","X1503367","X258",0.672200809735923,0.751395957508578
"2285","X1503367","X268",-0.701393212291381,-1.89585190637874
"2286","X1503367","X273",-0.15202549426172,-0.735902358873626
"2287","X1503367","X328",-0.258966038843054,-1.79774521833644
"2288","X1503368","X1024",-0.214972529898573,0.201522851791184
"2289","X1503368","X1038",0.172744773607627,-0.348554156487693
"2290","X1503368","X1091",0.199263653400561,0.448594730688507
"2291","X1503368","X1495",0.573046764595798,0.794057894377067
"2292","X1503368","X263",0.627662333700211,0.696987993070762
"2293","X1503368","X273",-0.252421018223468,-0.855980593588845
"2294","X1503368","X295",0.396507013923513,0.0581251571197808
"2295","X1503368","X298",0.437687668966311,1.00936450767801
"2296","X1503368","X308",-0.104179358520323,-0.810015460350044
"2297","X1503368","X310",0.280715003774599,-0.739469837113866
"2298","X1503369","X1009",0.425214454703532,0.828770639043515
"2299","X1503369","X1010",-0.246942859024498,-1.24244319952964
"2300","X1503369","X1016",-0.79105001379531,-1.4800415682575
"2301","X1503369","X1031",-0.840226388287944,-2.33188557722633
"2302","X1503369","X1049",0.218971537930655,0.21901844829383
"2303","X1503369","X1057",-0.705553287207789,-1.57615081374214
"2304","X1503369","X1059",-0.460464554252776,-0.771865466237563
"2305","X1503369","X1264",-0.0635305809262423,-0.11723529126242
"2306","X1503369","X1373",0.394410165550015,0.668053848622527
"2307","X1503369","X1526",-0.0319657591650858,-0.284269240502828
"2308","X1503369","X266",0.65795640073202,1.24022939928029
"2309","X1503370","X1043",0.269431206475944,0.410204538442249
"2310","X1503370","X245",0.318365686424301,0.53239286020428
"2311","X1503370","X282",0.0270374189797964,-0.871024112513355
"2312","X1503371","X1170",0.0851097970129818,-0.0647779173150054
"2313","X1503371","X1262",0.205488134253135,0.125536912825258
"2314","X1503371","X1377",0.0584986086180691,-2.25807503738457
"2315","X1503371","X224",0.328670329903873,0.79173611210238
"2316","X1503371","X226",0.27481177725521,0.535296705515498
"2317","X1503371","X262",0.545772018849293,0.742643529474899
"2318","X1503371","X273",-0.24488545840206,-0.850860194711416
"2319","X1503371","X299",0.284411889328046,0.0757385377981373
"2320","X1509073","X1009",0.431361507134728,1.12876837561126
"2321","X1509073","X1175",0.380628514901136,0.761879669191333
"2322","X1509073","X1192",0.143298444466032,0.499272095575889
"2323","X1509073","X1375",0.718614820714669,1.45403433362139
"2324","X1509074","X1072",0.530076376065222,-0.862349511379728
"2325","X1509074","X1091",0.162189457385894,-0.00195013757146698
"2326","X1509074","X1133",0.165681086052957,0.48878736408473
"2327","X1509074","X1526",0.155215473301882,0.131649215784034
"2328","X1509074","X196",1.31478867308123,3.29927747044685
"2329","X1509074","X223",0.166292291444134,-0.865109142480763
"2330","X1509074","X238",0.658034284449946,0.340829943460648
"2331","X1509074","X254",0.362259275771525,0.345831438590097
"2332","X1509074","X293",0.653534343434695,0.620663104523933
"2333","X1509074","X303",0.437007561889322,0.0334995627702719
"2334","X1524414","X1014",-0.0194011802961937,0.135304826162148
"2335","X1524414","X1022",-0.456540176496908,-0.9431533688775
"2336","X1524414","X1047",0.371577482935471,1.04847408237938
"2337","X1524414","X230",0.659061875905556,1.42149551748583
"2338","X1524414","X273",-0.167856563208624,-0.215057098044027
"2339","X1524414","X281",0.419019728764215,0.781940420071353
"2340","X1524414","X293",0.561635239415971,0.890467473436705
"2341","X1524414","X300",0.735181122904026,1.29053488881616
"2342","X1524414","X326",0.597658788604476,0.288397229662829
"2343","X1524415","X1006",-0.664864668519126,-1.41105162948708
"2344","X1524415","X1009",0.198190243745088,1.08766085214299
"2345","X1524415","X1129",0.254937879246035,0.838631628372066
"2346","X1524415","X1170",0.0800433552613316,0.237978293831926
"2347","X1524415","X1526",-0.104052233217865,-0.623840863887384
"2348","X1524415","X193",0.502017501962561,1.33037678941046
"2349","X1524415","X262",0.217911293030004,0.186257576268205
"2350","X1524415","X298",0.371321478123415,0.849488431047511
"2351","X1524415","X303",0.269673662850461,0.171776123267607
"2352","X1524415","X310",0.180271224280433,0.100663482863816
"2353","X1524415","X328",-0.268683732913013,-1.8259153267623
"2354","X1524416","X1003",-1.23967661311256,-2.9164656560858
"2355","X1524416","X1017",0.183032853660098,0.445743387035309
"2356","X1524416","X1054",-0.261941216272563,-0.679490618720162
"2357","X1524416","X1133",-0.113510356772441,0.3152399096525
"2358","X1524416","X1259",0.0257947516381741,-0.761682553694508
"2359","X1524416","X1495",0.210095360667653,0.39507676708575
"2360","X1524416","X260",0.402786517502882,0.276783869559979
"2361","X1524416","X262",0.416404301514345,0.800593347619324
"2362","X1524416","X333",0.482438107147939,1.05835408226677
"2363","X1524417","X1007",-1.1112737895107,-1.95638772215854
"2364","X1524417","X1021",0.314794945159293,0.0359379357492399
"2365","X1524417","X1022",-0.293448847064324,-1.31587593361232
"2366","X1524417","X1038",0.168442763166442,-0.11632295071138
"2367","X1524417","X1052",0.508785523320706,0.504109142905227
"2368","X1524417","X1243",0.0825248055517292,-0.0375631957007118
"2369","X1524417","X229",0.666136084177446,-0.464171291068788
"2370","X1524417","X260",0.78264060863215,1.17274939400586
"2371","X1524417","X269",0.536856311492361,1.1957951019148
"2372","X1524417","X328",0.19390954186078,0.686737215234384
"2373","X1524418","X1017",0.444813755193605,0.957027227255049
"2374","X1524418","X1042",0.500215958467027,0.39761430165218
"2375","X1524418","X1057",-0.840529074068772,-2.34583789007363
"2376","X1524418","X301",0.42045351813205,0.225868952128738
"2377","X1524418","X306",0.166898838895809,-0.333100822383073
"2378","X1524419","X1016",-0.923738834840244,-2.54515945003598
"2379","X1524419","X1019",-0.0959142496098151,-0.326386655107922
"2380","X1524419","X1023",-0.0323241106093638,-0.667651278681864
"2381","X1524419","X1236",0.305525792085117,1.01416727688212
"2382","X1524419","X1373",0.292205956241026,0.187646123004442
"2383","X1524419","X1502",0.613053208424592,1.12444349379824
"2384","X1524419","X152",0.30992609725788,-0.182733949216177
"2385","X1524419","X196",1.08936474223836,3.31843106480189
"2386","X1524419","X203",0.425595222234439,0.133198644685927
"2387","X1524419","X219",0.174347613017716,-0.14857620940893
"2388","X1659817","X1004",-1.02759059143181,-2.69145795276314
"2389","X1659817","X1007",-1.01996782657004,-2.00153903351107
"2390","X1659817","X152",0.0585047338245508,0.126174692133254
"2391","X1659817","X1529",-0.32742791727464,-0.988714403036195
"2392","X1659818","X1003",-1.08157332089547,-2.62606994402122
"2393","X1659818","X1016",-0.998199349633254,-2.22924459193221
"2394","X1659818","X1170",0.143895872503544,0.505381298464915
"2395","X1659823","X1259",0.543648544254415,1.29148506573697
"2396","X1659823","X1502",0.769909597555826,1.01789362353591
"2397","X1659823","X1526",0.187634107717507,0.365685135109472
"2398","X1659823","X282",0.0962489122870882,-1.07700731222813
"2399","X1659928","X224",0.158050339833321,0.280515041828901
"2400","X1659928","X230",0.394600746084022,1.13291745871324
"2401","X1659928","X302",-0.0465013389842625,0.352625609095555
"2402","X1660034","X1021",0.118619132071246,0.111087520975102
"2403","X1660034","X1029",0.308565992371425,0.471267129602235
"2404","X1660034","X1230",-0.44628716054239,-0.568839474417232
"2405","X1660034","X1243",0.075044520651418,-0.442562633609565
"2406","X1660034","X1248",-0.765539677786835,-3.02971600010898
"2407","X1660034","X1529",-0.267054759518993,-0.863371865609835
"2408","X1660034","X279",0.502248999557444,0.462058292968245
"2409","X1660035","X1007",-0.700552896190504,-1.43416602297002
"2410","X1660035","X1018",0.675842179106711,1.16577196836414
"2411","X1660035","X1029",0.637658994287516,0.602947347644667
"2412","X1660035","X238",0.786697697082637,1.52453570973569
"2413","X1660035","X265",0.838264717086161,0.488828418762909
"2414","X1660036","X1059",-0.287254575654357,-0.988388625980511
"2415","X1660036","X1129",0.492547864787463,0.951496983637845
"2416","X1660036","X1262",0.368989665710298,0.430660841964555
"2417","X1660036","X1373",0.76561969179085,1.30262537145378
"2418","X1660036","X295",0.724263878090401,1.36314803318315
"2419","X1660036","X312",0.0347890008509709,-0.462504735693706
"2420","X1674021","X1013",0.209256644096522,0.331398566897095
"2421","X1674021","X1031",-0.718679723233974,-1.86302633194383
"2422","X1674021","X1043",0.567791871784047,1.16974900683239
"2423","X1674021","X229",0.503426359031129,0.99782720459034
"2424","X1674021","X268",-0.831684998427039,-2.71893122906248
"2425","X1674021","X279",0.741760755655884,1.21791932425168
"2426","X1674021","X302",0.173667406624162,-0.325030180607
"2427","X683665","X1020",0.0784642806078565,0.640919824890641
"2428","X683665","X1030",0.0703503802169463,0.179344986054263
"2429","X683665","X1033",0.123450852556869,0.87824491083092
"2430","X683665","X1054",-0.246106901654645,-0.513376418421556
"2431","X683665","X135",-1.1444897673094,-2.3895267481403
"2432","X683665","X166",-0.203046491632396,-0.353497219551557
"2433","X683665","X176",-0.18914859524135,-0.129567350253154
"2434","X683665","X230",0.187002638847782,0.742244403808241
"2435","X683665","X260",-0.227953659905231,-0.300065137857261
"2436","X683665","X272",-0.927539163093658,-1.55393292791528
"2437","X683665","X306",-0.258015948313945,-0.989244962053362
"2438","X683667","X1004",-1.18078939340495,-2.7294886071226
"2439","X683667","X1021",-0.180233868578572,-0.4758545006574
"2440","X683667","X1033",0.362911461114132,0.912315852380125
"2441","X683667","X133",-0.694777324650062,-1.14086848673624
"2442","X683667","X147",0.541555224331445,1.27166708468148
"2443","X683667","X165",0.895417665927437,1.38855641546681
"2444","X683667","X204",0.0443620619336785,0.38554064215826
"2445","X683667","X266",0.838533520910565,1.35130278121208
"2446","X684052","X1230",-0.453668193743549,-0.832448747447643
"2447","X684052","X1241",0.32738531006251,0.360214428350292
"2448","X684052","X1372",-0.123418260956736,-0.789523267700823
"2449","X684052","X165",0.784072462919583,1.38559704232698
"2450","X684052","X171",-0.10397299274694,0.128363385716254
"2451","X684052","X249",0.199550425150664,0.256755748853931
"2452","X684052","X279",0.428206003708646,0.917528584562659
"2453","X684052","X288",0.437031974751298,0.810491282832773
"2454","X684052","X341",0.566050146003645,1.1272333755203
"2455","X684055","X1053",-0.22610289278634,-0.682416005636436
"2456","X684055","X1066",-0.0314592333791127,0.199995781080062
"2457","X684055","X1192",-0.0836679817678905,-0.465775579011895
"2458","X684055","X135",-1.22348944624667,-1.86760585548139
"2459","X684055","X150",-0.0104114063373986,0.222750315214854
"2460","X684055","X152",-0.241039631126732,-0.156309202229311
"2461","X684055","X165",0.709671280128155,1.59143758340889
"2462","X684055","X231",0.318787500284096,0.920729452766515
"2463","X684055","X60",-0.683558682931401,-0.663085452353551
"2464","X684055","X91",0.497475397512411,0.26921038807584
"2465","X684057","X119",0.256477179124346,0.5593300683041
"2466","X684057","X1199",0.228470957924591,0.646238114632911
"2467","X684057","X165",0.558179180000377,1.62329654205491
"2468","X684057","X167",-0.360088571171672,-0.212544301221311
"2469","X684057","X245",-0.113849553157991,-0.444594967655484
"2470","X684057","X275",0.0419581472922931,0.0747389518991387
"2471","X684057","X29",0.275893245260489,0.201852323804853
"2472","X684057","X298",-0.0106675561036327,-0.0999647805153892
"2473","X684057","X32",-0.115305725925988,0.416185478254717
"2474","X684059","X1003",-1.51753335061084,-3.49574531771478
"2475","X684059","X1022",-0.633584378298815,-1.39152724609818
"2476","X684059","X1054",-0.348539266086014,-1.24808949438726
"2477","X684059","X1058",-0.196201548108206,-1.18042890543119
"2478","X684059","X1069",0.0413214297102469,0.0958428448428928
"2479","X684059","X111",0.364941990834239,0.450160934699656
"2480","X684059","X1242",-0.25883623875893,-0.264407123174204
"2481","X684059","X1268",0.147836428171181,0.306427405296932
"2482","X684059","X140",-1.44227849401736,-2.67432029792544
"2483","X684059","X226",-0.659014681249673,-2.43548717400262
"2484","X684059","X273",-0.733122956927262,-1.81100632647822
"2485","X684059","X288",0.106634962521396,0.351621607721763
"2486","X684059","X55",0.200292328582742,0.32566449092261
"2487","X684062","X1010",-0.194044767695003,-0.48450923030698
"2488","X684062","X1023",0.0670963913726712,0.393991801792575
"2489","X684062","X1053",-0.163367027479511,-0.26420446950852
"2490","X684062","X1170",0.223071003832903,-0.0214848077233983
"2491","X684062","X1242",-0.126270529864312,-0.152666080809188
"2492","X684062","X140",-1.17007322688559,-1.97637706058557
"2493","X684062","X147",0.388076083790727,0.987025700656108
"2494","X684062","X1495",0.0563238904539616,0.254891018102243
"2495","X684062","X151",0.158950114556484,0.685340543285535
"2496","X684062","X157",-0.389467610962031,-0.784733028099249
"2497","X684062","X197",-0.911973719424709,-1.79830218521833
"2498","X684062","X219",-0.430067077189706,-0.982146678030891
"2499","X684062","X226",-0.60629857765525,-0.610981523307217
"2500","X684062","X238",0.377206995374215,0.507872756905263
"2501","X684062","X288",0.302255955533962,0.623730425861312
"2502","X684062","X299",-0.590535432072101,-1.50854104893317
"2503","X684062","X328",-0.735816167659359,-1.31034790327495
"2504","X684062","X35",0.00854792038900291,-0.168032805098623
"2505","X684072","X1021",-0.225717933051178,-0.123688029175209
"2506","X684072","X1028",-0.106886899657308,-0.0859747532319319
"2507","X684072","X1170",0.0469605162837401,0.308915449596101
"2508","X684072","X1192",0.120747592208695,0.402946525081014
"2509","X684072","X1494",-1.39752320326373,-3.196142017912
"2510","X684072","X153",-0.510416236651757,-0.905087952353311
"2511","X684072","X166",-0.129574791783602,-0.056162742190663
"2512","X684072","X180",-1.4487948882951,-2.90035950788914
"2513","X684072","X192",0.163039727750068,0.542176369958828
"2514","X684072","X221",0.205247493850492,0.712931470742101
"2515","X684072","X226",-0.628595080549055,-1.95824787485728
"2516","X684072","X260",0.0888405673211371,0.0879457145988704
"2517","X684072","X263",0.44431259366229,0.774561607448691
"2518","X684072","X55",-0.0301491886226322,0.759562705141859
"2519","X684681","X1011",0.360627814780723,0.7171046228004
"2520","X684681","X1012",0.0958194793406624,0.277389872229298
"2521","X684681","X1024",-0.249947930189991,-1.43528716190187
"2522","X684681","X1030",0.466076731978245,0.664799130100987
"2523","X684681","X1043",0.711500574714144,1.16959160531716
"2524","X684681","X1072",0.51222402123094,0.42832397687137
"2525","X684681","X153",-0.144170516956366,0.155645026714627
"2526","X684681","X193",0.932340830455863,0.924572423379211
"2527","X684681","X266",1.01899808470934,1.56811514901152
"2528","X684681","X293",0.742856494040136,1.33789367522313
"2529","X684681","X308",0.00868990339519006,-0.734166826022867
"2530","X684681","X45",-0.0178708580455411,0.267668023933616
"2531","X684681","X53",-0.333018749755059,-1.6159225027448
"2532","X684681","X60",-0.527416559016483,-0.723919033712541
"2533","X687448","X1164",0.360125418440465,1.1910240095855
"2534","X687448","X1218",0.28311173920846,0.409031252568342
"2535","X687448","X127",0.136985202961505,-0.541239002884189
"2536","X687448","X1373",-0.215328205305521,-1.57828816957889
"2537","X687448","X165",0.794149966689923,1.02053486079317
"2538","X687448","X245",0.409185550336563,-0.069314401981954
"2539","X687448","X283",-0.498995995182748,-1.9954456819918
