"","X","CName","PName","DRUG","Cp","AICc","GCV","BIC","cc_real...2.","Acta_Normal"
"286",28,"NCIH211_LUNG","NCI-H211","L-685458",-0.636068925020155,-0.778883166861364,-0.778883166861364,-0.576463758901161,-0.537623676094342,-0.537623676094342
"287",29,"NCIH322_LUNG","NCI-H322","L-685458",-0.927782813112165,-0.948729107705073,-0.948729107705073,-0.804008023312429,-0.955878578503561,-0.955878578503561
"288",30,"NCIH727_LUNG","NCI-H727","L-685458",-0.761525078225668,-0.72556942574737,-0.72556942574737,-0.721687644008821,-0.535940036604848,-0.535940036604848
"289",31,"ONS76_CENTRAL_NERVOUS_SYSTEM","ONS-76","L-685458",-0.834847712689002,-0.846221129865077,-0.846221129865077,-0.789340332065727,-0.880114801476345,-0.880114801476345
"290",32,"OV90_OVARY","OV-90","L-685458",-0.717331853089178,-0.773357667109003,-0.773357667109003,-0.705938793931104,-0.955878578503561,-0.955878578503561
"291",33,"RD_SOFT_TISSUE","RD","L-685458",-0.547589602933563,-0.509610750833643,-0.509610750833643,-0.666334048511346,-0.750539316150312,-0.750539316150312
"292",34,"SF126_CENTRAL_NERVOUS_SYSTEM","SF126","L-685458",-0.825142330396389,-0.826133528304704,-0.826133528304704,-0.82265827980803,-0.919984679694855,-0.919984679694855
"293",35,"SIMA_AUTONOMIC_GANGLIA","SIMA","L-685458",-0.501186742136446,-0.435765020554799,-0.435765020554799,-0.537975544731029,-0.146307005517022,-0.146307005517022
"294",36,"SKMEL24_SKIN","SK-MEL-24","L-685458",-0.950966026760256,-0.960571217454952,-0.960571217454952,-0.865462499356388,-0.955878578503561,-0.955878578503561
"295",37,"SNUC2A_LARGE_INTESTINE","SNU-C2A","L-685458",-0.792802683228287,-0.825403562300416,-0.825403562300416,-0.745611391211146,-0.955878578503561,-0.955878578503561
"296",38,"SUDHL8_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","SU-DHL-8","L-685458",-0.194632013623472,-0.28950006255633,-0.28950006255633,-0.213096538562177,-0.176159228773044,-0.176159228773044
"297",39,"SUPM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","SUP-M2","L-685458",-0.395607980506658,-0.461196497726221,-0.461196497726221,-0.439357566306158,-0.703785942634372,-0.703785942634372
"298",40,"SW1417_LARGE_INTESTINE","SW1417","L-685458",-0.778254166435707,-0.781182597635318,-0.781182597635318,-0.758380947152487,-0.729882354721524,-0.729882354721524
"299",41,"SW780_URINARY_TRACT","SW 780","L-685458",-0.928379806905673,-1.00502844144526,-1.00502844144526,-0.721114470749093,-0.954681251805071,-0.954681251805071
"300",42,"TOLEDO_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","Toledo","L-685458",-0.270900931386389,-0.397553005816582,-0.397553005816582,-0.240152374251316,-0.955878578503561,-0.955878578503561
"301",43,"VMRCRCZ_KIDNEY","VMRC-RCZ","L-685458",-0.792625467532661,-0.802320230720587,-0.802320230720587,-0.803205973318026,-0.46723459436051,-0.46723459436051
"302",44,"X639V_URINARY_TRACT","639-V","L-685458",-0.619691688521994,-0.600482603636847,-0.600482603636847,-0.696917348632236,-0.710390989862386,-0.710390989862386
"303",1,"A253_SALIVARY_GLAND","A-253","Lapatinib",-0.185162205402897,-0.177907879500853,-0.177907879500853,-0.405096753695638,-0.422229615699044,-0.422229615699044
"304",2,"BT549_BREAST","BT-549","Lapatinib",-0.726661593656657,-0.727158637813574,-0.727158637813574,-0.683432007221511,-0.308260173333318,-0.308260173333318
"305",3,"CALU1_LUNG","Calu-1","Lapatinib",-0.746908828383458,-0.751874690158158,-0.751874690158158,-0.636141390622373,-0.728069204502069,-0.728069204502069
"306",4,"CAMA1_BREAST","CAMA-1","Lapatinib",0.0164455555872416,0.0241469499114648,0.0241469499114648,-0.0630540615900935,-0.861335745631992,-0.861335745631992
"307",5,"COV504_OVARY","COV504","Lapatinib",-0.658937849459602,-0.65783327289318,-0.65783327289318,-0.620810613925894,-0.955878578503561,-0.955878578503561
"308",6,"DKMG_CENTRAL_NERVOUS_SYSTEM","DK-MG","Lapatinib",-0.733223723832454,-0.72915233182034,-0.72915233182034,-0.804657585569616,-0.82287105883356,-0.82287105883356
"309",7,"EB2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","EB2","Lapatinib",-0.627768614050058,-0.63667503418643,-0.63667503418643,-0.510188651992053,-0.641037993968242,-0.641037993968242
"310",8,"EFM19_BREAST","EFM-19","Lapatinib",-0.0112340551743992,-0.047863430788752,-0.047863430788752,-0.0426631565980795,-0.467040328265568,-0.467040328265568
"311",9,"ESS1_ENDOMETRIUM","ESS-1","Lapatinib",-0.672132577390038,-0.662376518181961,-0.662376518181961,-0.661628163367752,-0.119951571969947,-0.119951571969947
"312",10,"HCC44_LUNG","HCC-44","Lapatinib",-0.443382824350345,-0.433453727809542,-0.433453727809542,-0.519302199084703,-0.856997136178297,-0.856997136178297
"313",11,"HCT116_LARGE_INTESTINE","HCT 116","Lapatinib",-0.435970276360174,-0.432029240846787,-0.432029240846787,-0.46473967809481,-0.723601084318413,-0.723601084318413
"314",12,"HH_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","HH","Lapatinib",-0.556926429461094,-0.561288997136068,-0.561288997136068,-0.550315092197928,-0.456938491328606,-0.456938491328606
"315",13,"HMCB_SKIN","HMCB","Lapatinib",-0.12404794108999,-0.0575993968540005,-0.0575993968540005,-0.66138258767974,-0.274004585258619,-0.274004585258619
"316",14,"HPAFII_PANCREAS","HPAF-II","Lapatinib",-0.283968217906652,-0.310685183927398,-0.310685183927398,-0.20492586050948,-0.0874443787497233,-0.0874443787497233
"317",15,"HS683_CENTRAL_NERVOUS_SYSTEM","Hs 683","Lapatinib",-0.781287337198682,-0.774373534995558,-0.774373534995558,-0.783587330429218,-0.930747021354619,-0.930747021354619
"318",16,"HT29_LARGE_INTESTINE","HT-29","Lapatinib",-0.138565221319226,-0.137762283283003,-0.137762283283003,-0.173224170039268,-0.435957753074916,-0.435957753074916
"319",17,"HUPT4_PANCREAS","HUP-T4","Lapatinib",-0.17951502277387,-0.182944904119305,-0.182944904119305,-0.207088830905846,-0.239813752548902,-0.239813752548902
"320",18,"ISHIKAWAHERAKLIO02ER_ENDOMETRIUM","Ishikawa (Heraklio) 02 ER-","Lapatinib",-0.302491780882865,-0.293629499739878,-0.293629499739878,-0.417570002420052,-0.364208808676492,-0.364208808676492
"321",19,"JHH6_LIVER","JHH-6","Lapatinib",-0.660641211473684,-0.669923030253712,-0.669923030253712,-0.582023962900899,-0.955878578503561,-0.955878578503561
"322",20,"JHH7_LIVER","JHH-7","Lapatinib",-0.597292913777375,-0.605929485655288,-0.605929485655288,-0.469367787681589,-0.324708036038371,-0.324708036038371
"323",21,"KARPAS299_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","KARPAS-299","Lapatinib",-0.522321400290239,-0.527634079352905,-0.527634079352905,-0.520663185368504,-0.955878578503561,-0.955878578503561
"324",22,"KHM1B_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","KHM-1B","Lapatinib",-0.376059234663692,-0.378590971734324,-0.378590971734324,-0.446457682368828,-0.195262061442299,-0.195262061442299
"325",23,"KP3_PANCREAS","KP-3","Lapatinib",-0.734009583417349,-0.754622193232553,-0.754622193232553,-0.423383097056901,-0.892619062454085,-0.892619062454085
"326",24,"KPNSI9S_AUTONOMIC_GANGLIA","KP-N-SI9s","Lapatinib",-0.762950856463403,-0.758424750963562,-0.758424750963562,-0.799926858048526,-0.277436619602587,-0.277436619602587
"327",25,"KYSE180_OESOPHAGUS","KYSE-180","Lapatinib",-0.209411377738381,-0.199496987274804,-0.199496987274804,-0.422687672598123,0.14548066908523,0.14548066908523
"328",26,"LS411N_LARGE_INTESTINE","LS411N","Lapatinib",-0.22817492781,-0.220605003393628,-0.220605003393628,-0.262054946775879,-0.927852456539989,-0.927852456539989
"329",27,"LUDLU1_LUNG","LUDLU-1","Lapatinib",-0.210830525148577,-0.228125016035059,-0.228125016035059,-0.262173305503977,0.232965167173921,0.232965167173921
"330",28,"MC116_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","MC116","Lapatinib",-0.572034679944857,-0.568110451170959,-0.568110451170959,-0.528466921924486,-0.923177119188395,-0.923177119188395
"331",29,"MDAMB468_BREAST","MDA-MB-468","Lapatinib",-0.0982710636866888,-0.0811846669309095,-0.0811846669309095,-0.177908894685282,-0.0384245674594648,-0.0384245674594648
"332",30,"MFE296_ENDOMETRIUM","MFE-296","Lapatinib",-0.644733318062903,-0.632814659827628,-0.632814659827628,-0.602117251596667,-0.667911470435161,-0.667911470435161
"333",31,"NCIH1184_LUNG","NCI-H1184","Lapatinib",-0.774166977920104,-0.78131999633911,-0.78131999633911,-0.687190277838981,-0.791982749737849,-0.791982749737849
"334",32,"NCIH2087_LUNG","NCI-H2087","Lapatinib",-0.353788689902325,-0.353786680248481,-0.353786680248481,-0.344419139272373,-0.698087470516086,-0.698087470516086
"335",33,"NCIH211_LUNG","NCI-H211","Lapatinib",-0.420864352041044,-0.423114910793396,-0.423114910793396,-0.463511107029579,-0.519686439994736,-0.519686439994736
"336",34,"NCIH358_LUNG","NCI-H358","Lapatinib",-0.349299486188654,-0.350717313449409,-0.350717313449409,-0.363713183145298,-0.0261858034781454,-0.0261858034781454
"337",35,"OC316_OVARY","OC 316","Lapatinib",-0.611762465261173,-0.624563681965971,-0.624563681965971,-0.535479147618135,-0.654636620614153,-0.654636620614153
"338",36,"OCIAML5_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","OCI-AML5","Lapatinib",-0.424224919347528,-0.433351076981862,-0.433351076981862,-0.535413643636083,-0.650038989700535,-0.650038989700535
"339",37,"PANC0327_PANCREAS","Panc 03.27","Lapatinib",-0.443492886105416,-0.441450502668078,-0.441450502668078,-0.388497503078325,-0.468011658740276,-0.468011658740276
"340",38,"PSN1_PANCREAS","PSN1","Lapatinib",-0.791122849349244,-0.826169815177233,-0.826169815177233,-0.526076143025187,-0.918411124325828,-0.918411124325828
"341",39,"RD_SOFT_TISSUE","RD","Lapatinib",-0.699386824933044,-0.668852030011329,-0.668852030011329,-0.831483412004988,-0.829605616791535,-0.829605616791535
"342",40,"RERFLCAI_LUNG","RERF-LC-AI","Lapatinib",-0.723880239626178,-0.71777097918519,-0.71777097918519,-0.67087636131986,-0.75772716166315,-0.75772716166315
"343",41,"RERFLCMS_LUNG","RERF-LC-MS","Lapatinib",-0.650214893321135,-0.6481626860809,-0.6481626860809,-0.606809446025044,-0.935273421366757,-0.935273421366757
"344",42,"RPMI8402_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","RPMI-8402","Lapatinib",-0.530610048169724,-0.533084884051728,-0.533084884051728,-0.571242683075663,-0.169295160085109,-0.169295160085109
"345",43,"SKLMS1_SOFT_TISSUE","SK-LMS-1","Lapatinib",-0.864863385886012,-0.862658747190451,-0.862658747190451,-0.780245427153616,-0.360517752872602,-0.360517752872602
"346",44,"SKMM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","SK-MM-2","Lapatinib",-0.217258067297023,-0.203332284370842,-0.203332284370842,-0.459426061821135,-0.14611273942208,-0.14611273942208
"347",45,"SNU449_LIVER","SNU-449","Lapatinib",-0.613555990697433,-0.612548053699843,-0.612548053699843,-0.597322631814121,-0.839513187633555,-0.839513187633555
"348",46,"SU8686_PANCREAS","SU.86.86","Lapatinib",-0.195697734630225,-0.195344029492768,-0.195344029492768,-0.27870764026664,-0.897287924269181,-0.897287924269181
"349",47,"TEN_ENDOMETRIUM","TEN","Lapatinib",-0.368547696573534,-0.382687271289341,-0.382687271289341,-0.371470326548612,-0.546430405731693,-0.546430405731693
"350",48,"U118MG_CENTRAL_NERVOUS_SYSTEM","U-118 MG","Lapatinib",-0.725128228399764,-0.717737290937817,-0.717737290937817,-0.78944354343563,-0.926311278853452,-0.926311278853452
"351",49,"U2OS_BONE","U-2 OS","Lapatinib",-0.564877508665552,-0.551717214002771,-0.551717214002771,-0.656413959439471,-0.480509444181518,-0.480509444181518
"352",50,"UMUC3_URINARY_TRACT","UM-UC-3","Lapatinib",-0.790419496317574,-0.78954447870294,-0.78954447870294,-0.726581169770333,-0.955878578503561,-0.955878578503561
"353",51,"X769P_KIDNEY","769-P","Lapatinib",-0.418296964112694,-0.400851121372042,-0.400851121372042,-0.548397922171887,0.0540460937327267,0.0540460937327267
"354",1,"CALU6_LUNG","Calu-6","LBW242",-0.431058751085606,-0.435022928549317,-0.435022928549317,-0.443496476425838,-0.262219108832164,-0.262219108832164
"355",2,"CAS1_CENTRAL_NERVOUS_SYSTEM","CAS-1","LBW242",-0.343148955346012,-0.339618130949854,-0.339618130949854,-0.401975883920131,-0.90603637407805,-0.90603637407805
"356",3,"CCK81_LARGE_INTESTINE","CCK-81","LBW242",-0.286362474135611,-0.291655368783907,-0.291655368783907,-0.510140066143358,-0.486143160934823,-0.486143160934823
"357",4,"COLO679_SKIN","COLO-679","LBW242",-0.509341584473767,-0.509287965997893,-0.509287965997893,-0.464082031428413,-0.866969462385298,-0.866969462385298
"358",5,"DKMG_CENTRAL_NERVOUS_SYSTEM","DK-MG","LBW242",-0.526449407979,-0.515676085870245,-0.515676085870245,-0.355961947567835,-0.848125651175965,-0.848125651175965
"359",6,"HEPG2_LIVER","Hep G2","LBW242",-0.518475836434247,-0.516952215161587,-0.516952215161587,-0.559528458294529,-0.48329392487568,-0.48329392487568
"360",7,"HMC18_BREAST","HMC-1-8","LBW242",-0.781109042244678,-0.786004247545338,-0.786004247545338,-0.59831828434237,-0.89349973541782,-0.89349973541782
"361",8,"HPAC_PANCREAS","HPAC","LBW242",-0.796849355129769,-0.801419143413762,-0.801419143413762,-0.531130800800571,-0.153300584934918,-0.153300584934918
"362",9,"HS729_SOFT_TISSUE","Hs 729","LBW242",-0.360810999218863,-0.355131113722071,-0.355131113722071,-0.401357874834828,0.0350080164284519,0.0350080164284519
"363",10,"HS852T_SKIN","Hs 852.T","LBW242",-0.523919175390064,-0.520963399436378,-0.520963399436378,-0.448776041557697,-0.710326234497405,-0.710326234497405
"364",11,"HT_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","HT","LBW242",-0.445716134007893,-0.438563250630494,-0.438563250630494,-0.46218395711448,-0.343810868707627,-0.343810868707627
"365",12,"IGR37_SKIN","IGR-37","LBW242",-0.582448169593197,-0.588108935755646,-0.588108935755646,-0.523414395726909,-0.660788380287303,-0.660788380287303
"366",13,"IPC298_SKIN","IPC-298","LBW242",-0.324900305890348,-0.323177479995743,-0.323177479995743,-0.393218220938217,-0.828440020221885,-0.828440020221885
"367",14,"KARPAS299_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","KARPAS-299","LBW242",-0.366525445179283,-0.360123856532203,-0.360123856532203,-0.396776669775291,-0.528687435727029,-0.528687435727029
"368",15,"KCL22_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","KCL-22","LBW242",-0.300549979532719,-0.297197479041684,-0.297197479041684,-0.413987308590146,-0.122023743649324,-0.122023743649324
"369",16,"KMM1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","KMM-1","LBW242",-0.378179552795755,-0.376136113501295,-0.376136113501295,-0.463602252806187,-0.718420655119971,-0.718420655119971
"370",17,"KNS62_LUNG","KNS-62","LBW242",-0.410580769075016,-0.412117212698758,-0.412117212698758,-0.475232239269147,-0.360064465317739,-0.360064465317739
"371",18,"KPNSI9S_AUTONOMIC_GANGLIA","KP-N-SI9s","LBW242",-0.299750344390238,-0.297573476784079,-0.297573476784079,-0.374764848737334,-0.338306662684282,-0.338306662684282
"372",19,"KYSE140_OESOPHAGUS","KYSE-140","LBW242",-0.579408039194046,-0.578521153813331,-0.578521153813331,-0.575536667103432,-0.477012654472569,-0.477012654472569
"373",20,"KYSE410_OESOPHAGUS","KYSE-410","LBW242",-0.517485008940533,-0.520879867503989,-0.520879867503989,-0.505109783016169,-0.673350921093525,-0.673350921093525
"374",21,"LS513_LARGE_INTESTINE","LS513","LBW242",-0.45351027716244,-0.45936787950363,-0.45936787950363,-0.461995477847734,-0.733184878335531,-0.733184878335531
"375",22,"MESSA_SOFT_TISSUE","MES-SA","LBW242",-0.527464023847449,-0.532704417800116,-0.532704417800116,-0.48092852031013,-0.686042972629708,-0.686042972629708
"376",23,"MFE280_ENDOMETRIUM","MFE-280","LBW242",-0.271082293472974,-0.269852886302733,-0.269852886302733,-0.489501216790775,-0.883417325090352,-0.883417325090352
"377",24,"NCIH1666_LUNG","NCI-H1666","LBW242",-0.436067338811731,-0.437165680881297,-0.437165680881297,-0.493754243249536,-0.0729391769940854,-0.0729391769940854
"378",25,"NCIH1869_LUNG","NCI-H1869","LBW242",-0.482592965413341,-0.489824070229594,-0.489824070229594,-0.468865421344974,-0.726450320377556,-0.726450320377556
"379",26,"NCIH2009_LUNG","NCI-H2009","LBW242",-0.592164690583169,-0.595643646525475,-0.595643646525475,-0.499767437198702,-0.76750522177521,-0.76750522177521
"380",27,"NCIH2085_LUNG","NCI-H2085","LBW242",-0.561958839718844,-0.561634474773461,-0.561634474773461,-0.554576690493268,-0.618114594765136,-0.618114594765136
"381",28,"NCIH226_LUNG","NCI-H226","LBW242",-0.698671756494251,-0.697517878814191,-0.697517878814191,-0.566271329077489,-0.925741431641624,-0.925741431641624
"382",29,"NCIH2444_LUNG","NCI-H2444","LBW242",-0.341501107777191,-0.341397404463818,-0.341397404463818,-0.48360336503242,-0.0285169966174444,-0.0285169966174444
"383",30,"OC314_OVARY","OC 314","LBW242",-0.751575133595586,-0.757989039293838,-0.757989039293838,-0.578527424937534,-0.798458286235901,-0.798458286235901
"384",31,"OVMANA_OVARY","OVMANA","LBW242",-0.667976528850837,-0.670460484087663,-0.670460484087663,-0.517626358988292,-0.275947246208035,-0.275947246208035
"385",32,"PANC0203_PANCREAS","Panc 02.03","LBW242",-0.575582060432269,-0.586501368434974,-0.586501368434974,-0.459837986828189,-0.804545290544071,-0.804545290544071
"386",33,"PC14_LUNG","PC-14","LBW242",-0.533641840505917,-0.538615849943009,-0.538615849943009,-0.53095272926859,-0.401119366715392,-0.401119366715392
"387",34,"PK59_PANCREAS","PK-59","LBW242",-0.56485260157984,-0.56630672502334,-0.56630672502334,-0.498143261963891,-0.863602183406311,-0.863602183406311
"388",35,"RERFLCAI_LUNG","RERF-LC-AI","LBW242",-0.560522587932543,-0.560716852029598,-0.560716852029598,-0.547677732170737,-0.699123556355774,-0.699123556355774
"389",36,"RKO_LARGE_INTESTINE","RKO","LBW242",-0.577166801215767,-0.58299867678939,-0.58299867678939,-0.492561916719293,-0.803509204704382,-0.803509204704382
"390",37,"RL952_ENDOMETRIUM","RL95-2","LBW242",-0.573208655759847,-0.577883897974124,-0.577883897974124,-0.562311418554949,-0.870725273554169,-0.870725273554169
"391",38,"SF126_CENTRAL_NERVOUS_SYSTEM","SF126","LBW242",-0.460319190225207,-0.45958972845982,-0.45958972845982,-0.420285890872173,-0.777477547982211,-0.777477547982211
"392",39,"SKHEP1_LIVER","SK-HEP-1","LBW242",-0.591033130138732,-0.588583994455643,-0.588583994455643,-0.500297539078848,-0.723536328953433,-0.723536328953433
"393",40,"SKLU1_LUNG","SK-LU-1","LBW242",-0.356111329668009,-0.356639661468549,-0.356639661468549,-0.430647614493872,0.118089149698467,0.118089149698467
"394",41,"SKNAS_AUTONOMIC_GANGLIA","SK-N-AS","LBW242",-0.209749813249582,-0.207121273317056,-0.207121273317056,-0.407167774365606,-0.570778422964371,-0.570778422964371
"395",42,"SKOV3_OVARY","SK-OV-3","LBW242",-0.721418307026605,-0.720879323068838,-0.720879323068838,-0.609449688132839,0.771988825271821,0.771988825271821
"396",43,"SNU387_LIVER","SNU-387","LBW242",-0.462012467980403,-0.457319125855284,-0.457319125855284,-0.493961044662724,-0.402414474015003,-0.402414474015003
"397",44,"SUPM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","SUP-M2","LBW242",-0.419639547621187,-0.416254594612211,-0.416254594612211,-0.364591664122215,1.07951205356434,1.07951205356434
"398",45,"SW1353_BONE","SW 1353","LBW242",-0.667051319247945,-0.659970680557115,-0.659970680557115,-0.521749792885508,-0.747042526441364,-0.747042526441364
"399",46,"TE15_OESOPHAGUS","TE-15","LBW242",-0.390256620489699,-0.393140062931777,-0.393140062931777,-0.441493040029172,0.2230575963319,0.2230575963319
"400",47,"TEN_ENDOMETRIUM","TEN","LBW242",-0.420302968664718,-0.426081907310781,-0.426081907310781,-0.489889170267741,-0.320045649759774,-0.320045649759774
"401",48,"TOV21G_OVARY","TOV-21G","LBW242",-0.522271575690567,-0.522659016012544,-0.522659016012544,-0.565514852844356,-0.360323486777661,-0.360323486777661
"402",49,"WM88_SKIN","WM-88","LBW242",-0.492118139358963,-0.490998684431103,-0.490998684431103,-0.467640656078279,-0.881345153410975,-0.881345153410975
"403",50,"WM983B_SKIN","WM-983B","LBW242",-0.417824590484387,-0.417383274712558,-0.417383274712558,-0.427013479814157,-0.0700899409349423,-0.0700899409349423
"404",51,"X22RV1_PROSTATE","22Rv1","LBW242",-0.43142775743708,-0.435050024744438,-0.435050024744438,-0.512858294950476,-0.638188757909099,-0.638188757909099
"405",52,"X42MGBA_CENTRAL_NERVOUS_SYSTEM","42-MG-BA","LBW242",-0.430543670170705,-0.427923875021325,-0.427923875021325,-0.378233410211832,-0.0626430739621817,-0.0626430739621817
"406",53,"YKG1_CENTRAL_NERVOUS_SYSTEM","YKG1","LBW242",-0.321243861938777,-0.320210990348257,-0.320210990348257,-0.374768395617072,-0.622647470313773,-0.622647470313773
"407",1,"AMO1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","AMO-1","Nilotinib",-0.153821910544803,0.117191645899351,0.117191645899351,-0.231214753862978,0.0559239993171619,0.0559239993171619
"408",2,"AZ521_STOMACH","AZ-521","Nilotinib",-0.509797798980468,-0.243400094132805,-0.243400094132805,-0.578372874107389,-0.214105872651633,-0.214105872651633
"409",3,"BT474_BREAST","BT-474","Nilotinib",-0.565579410447555,-0.611411294689839,-0.611411294689839,-0.566800492977254,-0.617143264290428,-0.617143264290428
"410",4,"CMK86_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","CMK-86","Nilotinib",1.06731889521063,0.940304690528227,0.940304690528227,0.919106931693977,0.217877167133458,0.217877167133458
"411",5,"EB1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","EB1","Nilotinib",-0.548297245889424,-0.611629733553231,-0.611629733553231,-0.424767500918985,-0.749827007135526,-0.749827007135526
"412",6,"EM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","EM-2","Nilotinib",0.580577276139106,1.04337101769229,1.04337101769229,0.420008139980224,2.97049822172567,2.97049822172567
"413",7,"G361_SKIN","G-361","Nilotinib",-0.534436758785371,-0.560470772998796,-0.560470772998796,-0.564295666268436,-0.588456637604055,-0.588456637604055
"414",8,"HCC70_BREAST","HCC70","Nilotinib",-0.665763123582798,-0.656100463301518,-0.656100463301518,-0.677626473314108,-0.895241654735796,-0.895241654735796
"415",9,"HDQP1_BREAST","HDQ-P1","Nilotinib",-0.526016260483428,-0.372072684125783,-0.372072684125783,-0.568205147185081,1.01708788172311,1.01708788172311
"416",10,"HEPG2_LIVER","Hep G2","Nilotinib",-0.477483749794458,-0.622646030942218,-0.622646030942218,-0.490817168902666,-0.801113256200103,-0.801113256200103
"417",11,"HS578T_BREAST","Hs 578T","Nilotinib",-0.621012611386341,-0.619205254601982,-0.619205254601982,-0.688272779516078,-0.789133513678706,-0.789133513678706
"418",12,"HS683_CENTRAL_NERVOUS_SYSTEM","Hs 683","Nilotinib",-0.731015487485293,-0.694498672977038,-0.694498672977038,-0.710812044473685,-0.7884859600289,-0.7884859600289
"419",13,"HUH1_LIVER","huH-1","Nilotinib",-0.565741815993634,-0.741754316522457,-0.741754316522457,-0.592264693783749,-0.762454303306729,-0.762454303306729
"420",14,"IGR37_SKIN","IGR-37","Nilotinib",-0.506224841392984,-0.570709143848546,-0.570709143848546,-0.528640917760622,-0.432914250920831,-0.432914250920831
"421",15,"ISTMES2_PLEURA","IST-MES2","Nilotinib",-0.712517361170533,-0.638352592410053,-0.638352592410053,-0.713122100800474,-0.438224190849234,-0.438224190849234
"422",16,"JM1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","JM1","Nilotinib",-0.538138334461903,-0.838672731623163,-0.838672731623163,-0.376650633979182,-0.557503573143363,-0.557503573143363
"423",17,"KARPAS422_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","KARPAS-422","Nilotinib",-0.472579207849904,-0.500683809289723,-0.500683809289723,-0.409086372171442,-0.889763350858443,-0.889763350858443
"424",18,"KO52_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","KO52","Nilotinib",0.475857847267745,0.0787736027480929,0.0787736027480929,0.493340214362072,-0.46114759005234,-0.46114759005234
"425",19,"KYSE410_OESOPHAGUS","KYSE-410","Nilotinib",-0.683272996047662,-0.577563767572018,-0.577563767572018,-0.696764281857906,-0.611121015347239,-0.611121015347239
"426",20,"KYSE520_OESOPHAGUS","KYSE-520","Nilotinib",-0.783796484222574,-0.739284925672681,-0.739284925672681,-0.752027734077564,-0.529334989376834,-0.529334989376834
"427",21,"MDAMB435S_SKIN","MDA-MB-435S","Nilotinib",-0.731959110281241,-0.68477836122448,-0.68477836122448,-0.683592271239504,-0.285272018765231,-0.285272018765231
"428",22,"MHHES1_BONE","MHH-ES-1","Nilotinib",-0.366342201050848,-0.377047043254605,-0.377047043254605,-0.360801186649177,0.712154868029815,0.712154868029815
"429",23,"NCIH1869_LUNG","NCI-H1869","Nilotinib",-0.501867126493332,-0.595721607464768,-0.595721607464768,-0.563360575476987,-0.668040981165122,-0.668040981165122
"430",24,"NCIH2172_LUNG","NCI-H2172","Nilotinib",-0.505769732734191,-0.444833107374269,-0.444833107374269,-0.585695730746079,-0.904488720855015,-0.904488720855015
"431",25,"NCIH28_PLEURA","NCI-H28","Nilotinib",-0.815406779591441,-0.845491109120928,-0.845491109120928,-0.760315372656393,-0.798782063060804,-0.798782063060804
"432",26,"NCIH661_LUNG","NCI-H661","Nilotinib",-0.587641088589109,-0.473143665697278,-0.473143665697278,-0.647900640832037,-0.600242114030511,-0.600242114030511
"433",27,"NCIH727_LUNG","NCI-H727","Nilotinib",-0.6622475869695,-0.726059829745172,-0.726059829745172,-0.647560848686449,-0.573951435848417,-0.573951435848417
"434",28,"OCIAML2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","OCI-AML2","Nilotinib",0.145433629173111,0.19373329270329,0.19373329270329,0.200488591369252,-0.405911263723951,-0.405911263723951
"435",29,"ONCODG1_OVARY","ONCO-DG-1","Nilotinib",-0.701097173766214,-0.684209981590331,-0.684209981590331,-0.648762643590056,-0.558474903618071,-0.558474903618071
"436",30,"OV90_OVARY","OV-90","Nilotinib",-0.482052601259321,-0.479118217287755,-0.479118217287755,-0.506889301673884,-0.547013204016518,-0.547013204016518
"437",31,"PANC0403_PANCREAS","Panc 04.03","Nilotinib",-0.749816042499829,-0.81432778109822,-0.81432778109822,-0.710285645922655,-0.525967710397847,-0.525967710397847
"438",32,"PK59_PANCREAS","PK-59","Nilotinib",-0.564901596700802,-0.490428166096668,-0.490428166096668,-0.625475604361359,-0.743804758192337,-0.743804758192337
"439",33,"SIGM5_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","SIG-M5","Nilotinib",-0.0163780067660531,-0.0380161909059623,-0.0380161909059623,0.0499840114696477,0.529609494149711,0.529609494149711
"440",34,"SKMM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","SK-MM-2","Nilotinib",-0.0196339878988654,0.555792050757802,0.555792050757802,-0.150293478044132,-0.625561461737896,-0.625561461737896
