"","Cp","AICc","GCV","BIC"
"OVCAR8_OVARY",0.483268603197565,0.483268603197565,0.483268603197565,0
"OVMANA_OVARY",-0.165596955335531,-0.165596955335531,-0.165596955335531,-0.165596955335531
"OVSAHO_OVARY",-3.29515433392981,-3.29515433392981,-3.29515433392981,-2.13215868666046
"OVTOKO_OVARY",-0.751292622825996,-0.751292622825996,-0.751292622825996,-0.601034098260797
"P12ICHIKAWA_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",-0.747854084083114,-0.747854084083114,-0.747854084083114,-0.299141633633246
"P31FUJ_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",-1.08647771195459,-1.08647771195459,-1.08647771195459,0
"P3HR1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",-0.125580654943011,-0.125580654943011,-0.125580654943011,0
"PANC0203_PANCREAS",0,0,0,0
"PANC0327_PANCREAS",0,0,0,0
"PANC0403_PANCREAS",0,0,0,0
"PANC1005_PANCREAS",0,0,0,0
"PATU8902_PANCREAS",-0.618652282165852,-0.618652282165852,-0.618652282165852,0
"PC14_LUNG",0.256632876185032,0.256632876185032,0.256632876185032,0
"PC3_PROSTATE",-0.96061719714261,-0.96061719714261,-0.96061719714261,0
"PFEIFFER_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",0,0,0,0
"PK1_PANCREAS",0,0,0,0
"PK45H_PANCREAS",0,0,0,0
"PK59_PANCREAS",0,0,0,0
"PL45_PANCREAS",0,0,0,0
"PLCPRF5_LIVER",0,0,0,0
"PSN1_PANCREAS",-0.170624782625771,-0.170624782625771,-0.170624782625771,0
"QGP1_PANCREAS",0.441356590546438,0.441356590546438,0.441356590546438,0
"RAJI_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",0,0,0,0
"RD_SOFT_TISSUE",1.34886603436955,1.34886603436955,1.34886603436955,0.149874003818839
"REH_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",-0.348022226517286,-0.348022226517286,-0.348022226517286,0
"RERFGC1B_STOMACH",-2.03133850100203,-2.03133850100203,-2.03133850100203,-0.338556416833672
"RERFLCAI_LUNG",0.152474117195551,0.152474117195551,0.152474117195551,0
"RERFLCMS_LUNG",0,0,0,0
"RKO_LARGE_INTESTINE",0.697896489733035,0.697896489733035,0.697896489733035,0.697896489733035
"RL952_ENDOMETRIUM",0,0,0,0
"RPMI7951_SKIN",1.46065607719772,1.46065607719772,1.46065607719772,0.265573832217767
"RPMI8402_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",-0.354033418621515,-0.354033418621515,-0.354033418621515,-0.177016709310758
"RT112_URINARY_TRACT",0.136779014888603,0.136779014888603,0.136779014888603,0
"RT4_URINARY_TRACT",0.812824498944959,0.812824498944959,0.812824498944959,0
"RVH421_SKIN",0,0,0,0
"SAOS2_BONE",0,0,0,0
"SBC5_LUNG",-0.436369453114458,-0.436369453114458,-0.436369453114458,0
"SCABER_URINARY_TRACT",0,0,0,0
"SCC25_UPPER_AERODIGESTIVE_TRACT",0.745459866178824,0.745459866178824,0.745459866178824,0.248486622059608
"SCC9_UPPER_AERODIGESTIVE_TRACT",1.39236779874124,1.39236779874124,1.39236779874124,0.253157781589317
"SF126_CENTRAL_NERVOUS_SYSTEM",0,0,0,0
"SF295_CENTRAL_NERVOUS_SYSTEM",0,0,0,0
"SH10TC_STOMACH",-0.772585514793411,-0.772585514793411,-0.772585514793411,0
"SHP77_LUNG",0.25229515661771,0.25229515661771,0.25229515661771,0
"SIGM5_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",0.171053326800297,0.171053326800297,0.171053326800297,0.171053326800297
"SIMA_AUTONOMIC_GANGLIA",0,0,0,0
"SJRH30_SOFT_TISSUE",0,0,0,0
"SJSA1_BONE",0,0,0,0
"SKBR3_BREAST",0,0,0,0
"SKCO1_LARGE_INTESTINE",0.143028449981363,0.143028449981363,0.143028449981363,0.143028449981363
"SKES1_BONE",-1.0295628983282,-1.0295628983282,-1.0295628983282,0
"SKHEP1_LIVER",-0.141122514055074,-0.141122514055074,-0.141122514055074,0
"SKLMS1_SOFT_TISSUE",0,0,0,0
"SKLU1_LUNG",0,0,0,0
"SKMEL2_SKIN",-1.27333304112084,-1.27333304112084,-1.27333304112084,0
"SKMEL24_SKIN",0,0,0,0
"SKMEL30_SKIN",0,0,0,0
"SKMEL31_SKIN",0,0,0,0
"SKMEL5_SKIN",0,0,0,0
"SKMES1_LUNG",0,0,0,0
"SKMM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",0,0,0,0
"SKNAS_AUTONOMIC_GANGLIA",0,0,0,0
"SKNBE2_AUTONOMIC_GANGLIA",-0.167373651196705,-0.167373651196705,-0.167373651196705,0
"SKNDZ_AUTONOMIC_GANGLIA",0,0,0,0
"SKNFI_AUTONOMIC_GANGLIA",-0.18330446260724,-0.18330446260724,-0.18330446260724,0
"SKNSH_AUTONOMIC_GANGLIA",0,0,0,0
"SKOV3_OVARY",0,0,0,0
"SNGM_ENDOMETRIUM",0,0,0,0
"SNU1_STOMACH",0.760024615697575,0.760024615697575,0.760024615697575,0.760024615697575
"SNU16_STOMACH",1.8722135508321,1.8722135508321,1.8722135508321,0.93610677541605
"SNU182_LIVER",-0.273560611179097,-0.273560611179097,-0.273560611179097,0
"SNU387_LIVER",0,0,0,0
"SNU398_LIVER",-1.58641886725753,-1.58641886725753,-1.58641886725753,0
"SNU423_LIVER",-1.05914838379278,-1.05914838379278,-1.05914838379278,0
"SNU449_LIVER",-1.37781813129486,-1.37781813129486,-1.37781813129486,-0.612363613908828
"SNU475_LIVER",0,0,0,0
"SNUC2A_LARGE_INTESTINE",0,0,0,0
"SQ1_LUNG",0,0,0,0
"SU8686_PANCREAS",0,0,0,0
"SUDHL10_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",0,0,0,0
"SUDHL4_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",0,0,0,0
"SUDHL6_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",0,0,0,0
"SUDHL8_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",0,0,0,0
"SUIT2_PANCREAS",-1.55466900834391,-1.55466900834391,-1.55466900834391,0
"SUPM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",0.274880806968843,0.274880806968843,0.274880806968843,0.274880806968843
"SUPT1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",-1.33145743089187,-1.33145743089187,-1.33145743089187,-0.665728715445936
"SW1088_CENTRAL_NERVOUS_SYSTEM",0,0,0,0
"SW1271_LUNG",-0.167663047152397,-0.167663047152397,-0.167663047152397,0
"SW1353_BONE",0,0,0,0
"SW1417_LARGE_INTESTINE",0,0,0,0
"SW1573_LUNG",-2.31436410333989,-2.31436410333989,-2.31436410333989,-0.356056015898444
"SW1990_PANCREAS",0,0,0,0
"SW403_LARGE_INTESTINE",0.154927837333205,0.154927837333205,0.154927837333205,0.154927837333205
"SW48_LARGE_INTESTINE",2.92911479538068,2.92911479538068,2.92911479538068,1.83069674711293
"SW480_LARGE_INTESTINE",-1.57360153825786,-1.57360153825786,-1.57360153825786,0
"SW579_THYROID",1.09999977813064,1.09999977813064,1.09999977813064,0.488888790280282
"SW620_LARGE_INTESTINE",1.56420418943005,1.56420418943005,1.56420418943005,0.22345774134715
"SW780_URINARY_TRACT",0,0,0,0
"SW900_LUNG",-0.556852911191038,-0.556852911191038,-0.556852911191038,0
"T24_URINARY_TRACT",0,0,0,0
"T3M10_LUNG",1.45884212235404,1.45884212235404,1.45884212235404,0
"T47D_BREAST",-2.75058429087909,-2.75058429087909,-2.75058429087909,-0.550116858175819
"T84_LARGE_INTESTINE",-0.957171249939708,-0.957171249939708,-0.957171249939708,0
"T98G_CENTRAL_NERVOUS_SYSTEM",-0.275364839896723,-0.275364839896723,-0.275364839896723,0
"TC71_BONE",-1.98584690524831,-1.98584690524831,-1.98584690524831,0
"TCCSUP_URINARY_TRACT",1.12824295581856,1.12824295581856,1.12824295581856,0
"TE1_OESOPHAGUS",0.703039916473377,0.703039916473377,0.703039916473377,0
"TE11_OESOPHAGUS",0.131775627450546,0.131775627450546,0.131775627450546,0
"TE15_OESOPHAGUS",1.13573603959999,1.13573603959999,1.13573603959999,0.126192893288887
"TE5_OESOPHAGUS",0,0,0,0
"TE617T_SOFT_TISSUE",2.12411425995044,2.12411425995044,2.12411425995044,0
"TE9_OESOPHAGUS",0.129346673241165,0.129346673241165,0.129346673241165,0
"TEN_ENDOMETRIUM",-0.328378838963349,-0.328378838963349,-0.328378838963349,-0.328378838963349
"TOLEDO_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",-1.17306509333073,-1.17306509333073,-1.17306509333073,-0.146633136666341
"TOV112D_OVARY",-0.380174811688058,-0.380174811688058,-0.380174811688058,0
"TOV21G_OVARY",0.937863256403013,0.937863256403013,0.937863256403013,0
"TT2609C02_THYROID",0,0,0,0
"TYKNU_OVARY",0,0,0,0
"U118MG_CENTRAL_NERVOUS_SYSTEM",0,0,0,0
"U2OS_BONE",1.5969416611479,1.5969416611479,1.5969416611479,0
"U87MG_CENTRAL_NERVOUS_SYSTEM",0,0,0,0
"U937_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",0.191396963229861,0.191396963229861,0.191396963229861,0.191396963229861
"UACC257_SKIN",-0.830783598554569,-0.830783598554569,-0.830783598554569,0
"UACC62_SKIN",0,0,0,0
"UACC812_BREAST",0,0,0,0
"UMUC3_URINARY_TRACT",0,0,0,0
"VMRCLCD_LUNG",0.220622695459729,0.220622695459729,0.220622695459729,0
"VMRCRCW_KIDNEY",-2.4200013181513,-2.4200013181513,-2.4200013181513,-0.907500494306737
"VMRCRCZ_KIDNEY",-0.928813245047087,-0.928813245047087,-0.928813245047087,-0.619208830031391
"WM115_SKIN",0.756259586042819,0.756259586042819,0.756259586042819,0.50417305736188
"WM1799_SKIN",0,0,0,0
"WM2664_SKIN",1.97653557412327,1.97653557412327,1.97653557412327,0.705905562186882
"WM793_SKIN",1.54762102658994,1.54762102658994,1.54762102658994,0.476191085104598
"WM88_SKIN",0.62643387716559,0.62643387716559,0.62643387716559,0.156608469291398
"WM983B_SKIN",0,0,0,0
"YKG1_CENTRAL_NERVOUS_SYSTEM",0,0,0,0
"ZR751_BREAST",0.176596853799892,0.176596853799892,0.176596853799892,0
"ZR7530_BREAST",-0.166982674753384,-0.166982674753384,-0.166982674753384,0
