"","Cp","AICc","GCV","BIC"
"OVMANA_OVARY",-0.161511647298659,-0.161511647298659,-0.161511647298659,-0.161511647298659
"OVSAHO_OVARY",-3.15732298927528,-3.15732298927528,-3.15732298927528,-2.17065955512675
"OVTOKO_OVARY",-0.455066093683157,-0.455066093683157,-0.455066093683157,-0.303377395788772
"P12ICHIKAWA_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",-0.605240747476591,-0.605240747476591,-0.605240747476591,-0.151310186869148
"P31FUJ_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",0,0,0,0
"P3HR1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",-0.254065134006252,-0.254065134006252,-0.254065134006252,-0.127032567003126
"PANC0203_PANCREAS",0,0,0,0
"PANC0327_PANCREAS",0,0,0,0
"PANC0403_PANCREAS",0,0,0,0
"PANC1005_PANCREAS",0,0,0,0
"PATU8902_PANCREAS",-0.467278118942656,-0.467278118942656,-0.467278118942656,0
"PC14_LUNG",0,0,0,0
"PC3_PROSTATE",-0.837521421327404,-0.837521421327404,-0.837521421327404,0
"PFEIFFER_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",-0.162119634074783,-0.162119634074783,-0.162119634074783,-0.162119634074783
"PK1_PANCREAS",0,0,0,0
"PK45H_PANCREAS",0,0,0,0
"PK59_PANCREAS",0,0,0,0
"PL45_PANCREAS",0,0,0,0
"PLCPRF5_LIVER",0,0,0,0
"PSN1_PANCREAS",0,0,0,0
"QGP1_PANCREAS",0,0,0,0
"RAJI_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",-0.526756743775028,-0.526756743775028,-0.526756743775028,-0.131689185943757
"RD_SOFT_TISSUE",1.22465768314441,1.22465768314441,1.22465768314441,0.153082210393051
"REH_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",-0.357107824001537,-0.357107824001537,-0.357107824001537,0
"RERFGC1B_STOMACH",-2.06482783349846,-2.06482783349846,-2.06482783349846,-0.344137972249744
"RERFLCAI_LUNG",0.153650221949345,0.153650221949345,0.153650221949345,0
"RERFLCMS_LUNG",0,0,0,0
"RKO_LARGE_INTESTINE",0.697827875587472,0.697827875587472,0.697827875587472,0.465218583724981
"RL952_ENDOMETRIUM",0,0,0,0
"RPMI7951_SKIN",1.35153230911915,1.35153230911915,1.35153230911915,0.270306461823829
"RPMI8402_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",-0.358389249097973,-0.358389249097973,-0.358389249097973,0
"RT112_URINARY_TRACT",0.278163082367546,0.278163082367546,0.278163082367546,0
"RT4_URINARY_TRACT",0.825722338557164,0.825722338557164,0.825722338557164,0
"RVH421_SKIN",0,0,0,0
"SAOS2_BONE",0,0,0,0
"SBC5_LUNG",0,0,0,0
"SCABER_URINARY_TRACT",0.125291209518279,0.125291209518279,0.125291209518279,0
"SCC25_UPPER_AERODIGESTIVE_TRACT",0.634497827261146,0.634497827261146,0.634497827261146,0.380698696356687
"SCC9_UPPER_AERODIGESTIVE_TRACT",1.42446673251824,1.42446673251824,1.42446673251824,0.388490927050429
"SF126_CENTRAL_NERVOUS_SYSTEM",0,0,0,0
"SF295_CENTRAL_NERVOUS_SYSTEM",0,0,0,0
"SH10TC_STOMACH",-0.470412204949405,-0.470412204949405,-0.470412204949405,0
"SHP77_LUNG",0.240901405482304,0.240901405482304,0.240901405482304,0
"SIGM5_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",0.353419320015867,0.353419320015867,0.353419320015867,0.176709660007934
"SIMA_AUTONOMIC_GANGLIA",0,0,0,0
"SJRH30_SOFT_TISSUE",0.402327460898799,0.402327460898799,0.402327460898799,0
"SJSA1_BONE",0,0,0,0
"SKBR3_BREAST",0,0,0,0
"SKCO1_LARGE_INTESTINE",0,0,0,0
"SKES1_BONE",-0.201872593778083,-0.201872593778083,-0.201872593778083,0
"SKHEP1_LIVER",-0.143089251086781,-0.143089251086781,-0.143089251086781,0
"SKLMS1_SOFT_TISSUE",0,0,0,0
"SKLU1_LUNG",0,0,0,0
"SKMEL2_SKIN",-1.11999628707361,-1.11999628707361,-1.11999628707361,0
"SKMEL24_SKIN",0,0,0,0
"SKMEL30_SKIN",-0.677574783543789,-0.677574783543789,-0.677574783543789,0
"SKMEL31_SKIN",0,0,0,0
"SKMEL5_SKIN",-0.925158532935106,-0.925158532935106,-0.925158532935106,0
"SKMES1_LUNG",0,0,0,0
"SKMM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",0,0,0,0
"SKNAS_AUTONOMIC_GANGLIA",0,0,0,0
"SKNBE2_AUTONOMIC_GANGLIA",0,0,0,0
"SKNDZ_AUTONOMIC_GANGLIA",0,0,0,0
"SKNFI_AUTONOMIC_GANGLIA",-0.56862745913246,-0.56862745913246,-0.56862745913246,0
"SKNSH_AUTONOMIC_GANGLIA",0,0,0,0
"SKOV3_OVARY",0,0,0,0
"SNGM_ENDOMETRIUM",-0.177858778733897,-0.177858778733897,-0.177858778733897,-0.177858778733897
"SNU1_STOMACH",0.76427852103529,0.76427852103529,0.76427852103529,0.76427852103529
"SNU16_STOMACH",1.14326586038755,1.14326586038755,1.14326586038755,0.653294777364316
"SNU182_LIVER",-0.559591109671673,-0.559591109671673,-0.559591109671673,0
"SNU387_LIVER",0,0,0,0
"SNU398_LIVER",-1.80868827957311,-1.80868827957311,-1.80868827957311,0
"SNU423_LIVER",-1.07710843998948,-1.07710843998948,-1.07710843998948,0
"SNU449_LIVER",-1.98468449726361,-1.98468449726361,-1.98468449726361,-0.91600822950628
"SNU475_LIVER",0,0,0,0
"SNUC2A_LARGE_INTESTINE",0,0,0,0
"SQ1_LUNG",0,0,0,0
"SU8686_PANCREAS",0,0,0,0
"SUDHL10_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",0.252298171408717,0.252298171408717,0.252298171408717,0
"SUDHL4_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",0,0,0,0
"SUDHL6_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",-0.127075423828354,-0.127075423828354,-0.127075423828354,-0.127075423828354
"SUDHL8_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",0,0,0,0
"SUIT2_PANCREAS",-1.40620699224502,-1.40620699224502,-1.40620699224502,0
"SUPM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",0.251579046811193,0.251579046811193,0.251579046811193,0.251579046811193
"SUPT1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",-1.03781876759403,-1.03781876759403,-1.03781876759403,-0.172969794599005
"SW1088_CENTRAL_NERVOUS_SYSTEM",0,0,0,0
"SW1271_LUNG",-0.169785120380891,-0.169785120380891,-0.169785120380891,0
"SW1353_BONE",0,0,0,0
"SW1417_LARGE_INTESTINE",0,0,0,0
"SW1573_LUNG",-1.80222457909964,-1.80222457909964,-1.80222457909964,0
"SW1990_PANCREAS",0,0,0,0
"SW403_LARGE_INTESTINE",0,0,0,0
"SW48_LARGE_INTESTINE",2.59468271590098,2.59468271590098,2.59468271590098,1.66801031736492
"SW480_LARGE_INTESTINE",-1.2331266890792,-1.2331266890792,-1.2331266890792,0
"SW579_THYROID",0.869546107830664,0.869546107830664,0.869546107830664,0.496883490188951
"SW620_LARGE_INTESTINE",1.34979697774952,1.34979697774952,1.34979697774952,0.224966162958254
"SW780_URINARY_TRACT",0.149294008980145,0.149294008980145,0.149294008980145,0
"SW900_LUNG",0,0,0,0
"T24_URINARY_TRACT",0,0,0,0
"T3M10_LUNG",1.3425647918572,1.3425647918572,1.3425647918572,0
"T47D_BREAST",-2.40745814145656,-2.40745814145656,-2.40745814145656,-0.370378175608702
"T84_LARGE_INTESTINE",-0.697758648762439,-0.697758648762439,-0.697758648762439,0
"T98G_CENTRAL_NERVOUS_SYSTEM",-0.28133232800193,-0.28133232800193,-0.28133232800193,0
"TC71_BONE",-1.31571720470313,-1.31571720470313,-1.31571720470313,0
"TCCSUP_URINARY_TRACT",0.8657116516943,0.8657116516943,0.8657116516943,0
"TE1_OESOPHAGUS",0.570926243306405,0.570926243306405,0.570926243306405,0
"TE11_OESOPHAGUS",0.133930401309224,0.133930401309224,0.133930401309224,0.133930401309224
"TE15_OESOPHAGUS",1.15537041514757,1.15537041514757,1.15537041514757,0.128374490571952
"TE5_OESOPHAGUS",0,0,0,0
"TE617T_SOFT_TISSUE",1.76186287268161,1.76186287268161,1.76186287268161,0
"TE9_OESOPHAGUS",0.132094790761129,0.132094790761129,0.132094790761129,0
"TEN_ENDOMETRIUM",-0.332160117989168,-0.332160117989168,-0.332160117989168,-0.332160117989168
"TOLEDO_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",-1.48162329245423,-1.48162329245423,-1.48162329245423,-0.44448698773627
"TOV112D_OVARY",-0.385549788726729,-0.385549788726729,-0.385549788726729,0
"TOV21G_OVARY",0.788979544820961,0.788979544820961,0.788979544820961,0
"TT2609C02_THYROID",0.164724622795013,0.164724622795013,0.164724622795013,0
"TYKNU_OVARY",0,0,0,0
"U118MG_CENTRAL_NERVOUS_SYSTEM",0,0,0,0
"U2OS_BONE",1.14156966329325,1.14156966329325,1.14156966329325,0
"U87MG_CENTRAL_NERVOUS_SYSTEM",0,0,0,0
"U937_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",0.398243042038774,0.398243042038774,0.398243042038774,0.398243042038774
"UACC257_SKIN",-0.825449963840887,-0.825449963840887,-0.825449963840887,0
"UACC62_SKIN",0,0,0,0
"UACC812_BREAST",0,0,0,0
"UMUC3_URINARY_TRACT",0,0,0,0
"VMRCLCD_LUNG",0,0,0,0
"VMRCRCW_KIDNEY",-2.30000019583369,-2.30000019583369,-2.30000019583369,-0.920000078333475
"VMRCRCZ_KIDNEY",-0.93794372241159,-0.93794372241159,-0.93794372241159,-0.62529581494106
"WM115_SKIN",1.17588560987771,1.17588560987771,1.17588560987771,0.391961869959237
"WM1799_SKIN",0,0,0,0
"WM2664_SKIN",2.00060303546379,2.00060303546379,2.00060303546379,0.428700650456527
"WM793_SKIN",1.70597668857956,1.70597668857956,1.70597668857956,0.365566433267048
"WM88_SKIN",0.158186824471895,0.158186824471895,0.158186824471895,0
"WM983B_SKIN",0,0,0,0
"YKG1_CENTRAL_NERVOUS_SYSTEM",-0.291753399548317,-0.291753399548317,-0.291753399548317,0
"ZR751_BREAST",0.359021060647893,0.359021060647893,0.359021060647893,0
"ZR7530_BREAST",-0.170497437294039,-0.170497437294039,-0.170497437294039,0
