"","Cp","AICc","GCV","BIC"
"PubchemFP721",0,0,0,0
"PubchemFP722",0,0,0,0
"PubchemFP723",0,0,0,0
"PubchemFP724",0,0,0,0
"PubchemFP725",0,0,0,0
"PubchemFP726",0,0,0,0
"PubchemFP727",0,0,0,0
"PubchemFP728",0,0,0,0
"PubchemFP729",0,0,0,0
"PubchemFP730",0,-0.00478189007673023,-0.00478189007673023,0
"PubchemFP731",0,0,0,0
"PubchemFP732",0,0,0,0
"PubchemFP733",0,0,0,0
"PubchemFP734",0,0,0,0
"PubchemFP735",0,0,0,0
"PubchemFP736",0,0,0,0
"PubchemFP737",0,0,0,0
"PubchemFP738",0,0,0,0
"PubchemFP739",0,0,0,0
"PubchemFP740",0,0,0,0
"PubchemFP741",0,0,0,0
"PubchemFP742",0,0,0,0
"PubchemFP743",0,0,0,0
"PubchemFP744",0,0,0,0
"PubchemFP745",0,0,0,0
"PubchemFP746",0,0,0,0
"PubchemFP747",0,0,0,0
"PubchemFP748",0,0,0,0
"PubchemFP749",0,0,0,0
"PubchemFP750",0,0,0,0
"PubchemFP751",0,0,0,0
"PubchemFP752",0,0,0,0
"PubchemFP753",0,0,0,0
"PubchemFP754",0,0,0,0
"PubchemFP755",0,0,0,0
"PubchemFP756",0,0,0,0
"PubchemFP757",0,0,0,0
"PubchemFP758",0,0,0,0
"PubchemFP759",0,0,0,0
"PubchemFP760",0,0,0,0
"PubchemFP761",0,0,0,0
"PubchemFP762",0,0,0,0
"PubchemFP763",0,0,0,0
"PubchemFP764",0,0,0,0
"PubchemFP765",0,0,0,0
"PubchemFP766",0,0,0,0
"PubchemFP767",0,0,0,0
"PubchemFP768",0,0,0,0
"PubchemFP769",0,0,0,0
"PubchemFP770",0,0.0196197309931356,0.0196197309931356,0
"PubchemFP771",0,0,0,0
"PubchemFP772",0,0,0,0
"PubchemFP773",0,0,0,0
"PubchemFP774",0,0,0,0
"PubchemFP775",0,0,0,0
"PubchemFP776",0.488350524086075,0.748963533267863,0.748963533267863,0.442324832097549
"PubchemFP777",0,0,0,0
"PubchemFP778",0,0,0,0
"PubchemFP779",0,0,0,0
"PubchemFP780",0,0,0,0
"PubchemFP781",0,0,0,0
"PubchemFP782",0,0,0,0
"PubchemFP783",0,0,0,0
"PubchemFP784",0,0,0,0
"PubchemFP785",0,0,0,0
"PubchemFP786",0,0,0,0
"PubchemFP787",0,0,0,0
"PubchemFP788",0,0,0,0
"PubchemFP789",0,0,0,0
"PubchemFP790",0,0,0,0
"PubchemFP791",0,0,0,0
"PubchemFP792",0,0,0,0
"PubchemFP793",0,-0.00478189007673023,-0.00478189007673023,0
"PubchemFP794",0,0,0,0
"PubchemFP795",0,0,0,0
"PubchemFP796",0,0,0,0
"PubchemFP797",0,0,0,0
"PubchemFP798",0,0,0,0
"PubchemFP799",0,0,0,0
"PubchemFP800",0,0,0,0
"PubchemFP801",0,0,0,0
"PubchemFP802",0,0,0,0
"PubchemFP803",0,0,0,0
"PubchemFP804",0,0,0,0
"PubchemFP805",0,0,0,0
"PubchemFP806",0,0,0,0
"PubchemFP807",0,0,0,0
"PubchemFP808",0,0,0,0
"PubchemFP809",0,0,0,0
"PubchemFP810",0,0,0,0
"PubchemFP811",0,0,0,0
"PubchemFP812",0,0,0,0
"PubchemFP813",0,0,0,0
"PubchemFP814",0,0,0,0
"PubchemFP815",0,0,0,0
"PubchemFP816",0,0,0,0
"PubchemFP817",0,0,0,0
"PubchemFP818",0.172745779021879,0.179320877877383,0.179320877877383,0.163181998868419
"PubchemFP819",0,0.000899919019505862,0.000899919019505862,0
"PubchemFP820",0,0,0,0
"PubchemFP821",0,0,0,0
"PubchemFP822",0,0,0,0
"PubchemFP823",0,0,0,0
"PubchemFP824",0,0,0,0
"PubchemFP825",0,0,0,0
"PubchemFP826",0,0,0,0
"PubchemFP827",0,0,0,0
"PubchemFP828",0,0,0,0
"PubchemFP829",0,0,0,0
"PubchemFP830",0,0,0,0
"PubchemFP831",0,0,0,0
"PubchemFP832",0,0,0,0
"PubchemFP833",0,0.0191166609676706,0.0191166609676706,0
"PubchemFP834",0,0,0,0
"PubchemFP835",0,0,0,0
"PubchemFP836",0,0,0,0
"PubchemFP837",0,0,0,0
"PubchemFP838",0,0,0,0
"PubchemFP839",0,0,0,0
"PubchemFP840",0,0,0,0
"PubchemFP841",0,0,0,0
"PubchemFP842",0,0,0,0
"PubchemFP843",0,0,0,0
"PubchemFP844",0,0,0,0
"PubchemFP845",0,0,0,0
"PubchemFP846",0,0,0,0
"PubchemFP847",0,0,0,0
"PubchemFP848",0,0,0,0
"PubchemFP849",0,0,0,0
"PubchemFP850",0,0,0,0
"PubchemFP851",0,0,0,0
"PubchemFP852",0,0,0,0
"PubchemFP853",0,0,0,0
"PubchemFP854",0,0,0,0
"PubchemFP855",0,0,0,0
"PubchemFP856",0,0,0,0
"PubchemFP857",0,0,0,0
"PubchemFP858",0,0,0,0
"PubchemFP859",0,0,0,0
"PubchemFP860",0,0,0,0
"PubchemFP861",0,0,0,0
"PubchemFP862",0,0,0,0
"PubchemFP863",0,0,0,0
"PubchemFP864",0,0,0,0
"PubchemFP865",0,0,0,0
"PubchemFP866",0,0,0,0
"PubchemFP867",0,0,0,0
"PubchemFP868",0,0,0,0
"PubchemFP869",0,0,0,0
"PubchemFP870",0,0,0,0
"PubchemFP871",0,0,0,0
"PubchemFP872",0,0,0,0
"PubchemFP873",0,0,0,0
"PubchemFP874",0,0,0,0
"PubchemFP875",0,0,0,0
"PubchemFP876",0,0,0,0
"PubchemFP877",0,0,0,0
"PubchemFP878",0,0,0,0
"PubchemFP879",0,0,0,0
"PubchemFP880",0,0,0,0
