"","X","COSMIC_ID","DRUG_ID","IC50_Normal","cc_predict...2.","cc_real...2."
"1691",36,"X688027",133,-1.03264165609714,-1.42104972865072,-1.03264165609714
"1692",37,"X713878",133,-1.12188948653595,-1.44026587368884,-1.12188948653595
"1693",38,"X724812",133,-1.21666924549279,-1.50434432898554,-1.21666924549279
"1694",39,"X724874",133,0.307487802814459,-1.48544131391891,0.307487802814459
"1695",40,"X753536",133,-1.56097236973183,-1.49422415054068,-1.56097236973183
"1696",41,"X753548",133,-2.20445553633637,-1.47694575625767,-2.20445553633637
"1697",42,"X753566",133,-2.11332941834503,-1.49397517857954,-2.11332941834503
"1698",43,"X753574",133,-1.63161307901681,-1.49176283928624,-1.63161307901681
"1699",44,"X753575",133,-1.38269059888714,-1.49356541989337,-1.38269059888714
"1700",45,"X753576",133,-1.33425218270632,-1.47684356908713,-1.33425218270632
"1701",46,"X753582",133,-1.55976947615958,-1.42789096220305,-1.55976947615958
"1702",47,"X753586",133,-2.19115344002565,-1.49479549832636,-2.19115344002565
"1703",48,"X753588",133,-1.70006371280451,-1.41736770602441,-1.70006371280451
"1704",49,"X753595",133,-2.05684077133605,-1.45394888352389,-2.05684077133605
"1705",50,"X753608",133,-1.29894279100417,-1.49211887263493,-1.29894279100417
"1706",51,"X753614",133,-2.05808860298732,-1.45643506653333,-2.05808860298732
"1707",52,"X905979",133,-1.09261140061857,-1.4839921915879,-1.09261140061857
"1708",53,"X906798",133,-2.22812353428943,-1.49889562228833,-2.22812353428943
"1709",54,"X906803",133,-2.01995027016224,-1.47050037432063,-2.01995027016224
"1710",55,"X906839",133,0.400907554890553,-1.45205012669138,0.400907554890553
"1711",56,"X906850",133,0.113049155694922,-1.42236934656975,0.113049155694922
"1712",57,"X906854",133,-1.54862494710579,-1.45947306610603,-1.54862494710579
"1713",58,"X906862",133,-0.849890693160337,-1.45347385240498,-0.849890693160337
"1714",59,"X906872",133,-1.6987555277095,-1.45097416238476,-1.6987555277095
"1715",60,"X906877",133,-1.1944695758088,-1.47176346296554,-1.1944695758088
"1716",61,"X907041",133,-1.9952519479547,-1.49271796939827,-1.9952519479547
"1717",62,"X907050",133,-1.24517907205083,-1.47332664097973,-1.24517907205083
"1718",63,"X907056",133,-1.28824113961454,-1.46271468718498,-1.28824113961454
"1719",64,"X907060",133,-2.07372806321055,-1.48956876685428,-2.07372806321055
"1720",65,"X907065",133,-1.27802248574289,-1.45609888404904,-1.27802248574289
"1721",66,"X907073",133,-2.66364609637869,-1.47239548973769,-2.66364609637869
"1722",67,"X907271",133,-2.04979376224555,-1.47170399152913,-2.04979376224555
"1723",68,"X907279",133,-0.737242782477058,-1.46312154680159,-0.737242782477058
"1724",69,"X907282",133,-1.27785428017051,-1.45947205788575,-1.27785428017051
"1725",70,"X907289",133,0.147954658929569,-1.47266510519327,0.147954658929569
"1726",71,"X907298",133,-1.60616823119279,-1.47125338822075,-1.60616823119279
"1727",72,"X907299",133,-2.09123880904094,-1.45821965829501,-2.09123880904094
"1728",73,"X908131",133,-2.0442732400628,-1.47202060122709,-2.0442732400628
"1729",74,"X908135",133,-1.29729415987028,-1.42805060829853,-1.29729415987028
"1730",75,"X908139",133,-2.04978974952117,-1.48223408967363,-2.04978974952117
"1731",76,"X908144",133,-1.42101465138545,-1.46363913385843,-1.42101465138545
"1732",77,"X908156",133,-2.40292170983007,-1.47279660604837,-2.40292170983007
"1733",78,"X908158",133,-2.23729431655112,-1.47138220979511,-2.23729431655112
"1734",79,"X908449",133,-1.81657848569882,-1.45207601775647,-1.81657848569882
"1735",80,"X908458",133,0.328993836510587,-1.449798426788,0.328993836510587
"1736",81,"X908465",133,-1.98423137735141,-1.47349138099252,-1.98423137735141
"1737",82,"X909253",133,-0.28831231156524,-1.47430071268179,-0.28831231156524
"1738",83,"X909707",133,-1.24650952665761,-1.45707865108693,-1.24650952665761
"1739",84,"X909724",133,-1.47555816905193,-1.47039968032702,-1.47555816905193
"1740",85,"X909726",133,-1.9901578239235,-1.48492692374619,-1.9901578239235
"1741",86,"X909737",133,-1.71655647923504,-1.48039412233692,-1.71655647923504
"1742",87,"X909747",133,-1.16452070352374,-1.44665993317201,-1.16452070352374
"1743",88,"X909770",133,-0.492731110408366,-1.4874578090093,-0.492731110408366
"1744",89,"X909784",133,0.303422765226822,-1.44629870945543,0.303422765226822
"1745",90,"X909785",133,-1.43402780937161,-1.48307656618426,-1.43402780937161
"1746",91,"X909976",133,-1.56501495675474,-1.46895733126656,-1.56501495675474
"1747",92,"X910549",133,-1.08505136139158,-1.49365892296516,-1.08505136139158
"1748",93,"X910569",133,-1.02986533487088,-1.46460569957483,-1.02986533487088
"1749",94,"X910701",133,-1.46178633642744,-1.46193949374405,-1.46178633642744
"1750",95,"X910702",133,-0.533879670080028,-1.44409668223991,-0.533879670080028
"1751",96,"X910780",133,-0.771302842374995,-1.43792034386876,-0.771302842374995
"1752",97,"X910849",133,-1.25339207686313,-1.47583177016287,-1.25339207686313
"1753",98,"X910851",133,-2.30732994690628,-1.47673561877431,-2.30732994690628
"1754",99,"X910861",133,-0.662361281232891,-1.46274393297914,-0.662361281232891
"1755",100,"X910942",133,-1.98595568491981,-1.45586752972991,-1.98595568491981
"1756",101,"X910946",133,-0.450412209744311,-1.46870185887437,-0.450412209744311
"1757",102,"X911905",133,-1.10205241732751,-1.47204198738157,-1.10205241732751
"1758",103,"X924102",133,-2.17567450355714,-1.48846534960569,-2.17567450355714
"1759",104,"X924108",133,-0.303787471786681,-1.48410353595616,-0.303787471786681
"1760",105,"X924186",133,-2.63806353747055,-1.47953948454913,-2.63806353747055
"1761",106,"X925343",133,-2.70603294362514,-1.47412522415103,-2.70603294362514
"1762",107,"X925345",133,-1.67316831684925,-1.4562877247217,-1.67316831684925
"1763",108,"X930297",133,0.0513653718933379,-1.49578363958521,0.0513653718933379
"1764",109,"X949163",133,-1.77227723268551,-1.45800472701397,-1.77227723268551
"1765",110,"X949165",133,-2.76234333477602,-1.47174244899543,-2.76234333477602
"1766",111,"X949172",133,-1.215364119823,-1.44410383519022,-1.215364119823
"1767",112,"X949177",133,-1.59983189184647,-1.44065444690543,-1.59983189184647
"1768",1,"X1240138",134,0.289176370673443,-0.210499062584845,0.289176370673443
"1769",2,"X1240156",134,0.393547553298996,-0.251480246604525,0.393547553298996
"1770",3,"X1240158",134,-0.197178171820111,-0.236053159617742,-0.197178171820111
"1771",4,"X1240179",134,-0.570394216668709,-0.226397912529924,-0.570394216668709
"1772",5,"X1240222",134,0.786562838376175,-0.241211107848146,0.786562838376175
"1773",6,"X1290725",134,-0.639494254102224,-0.217616183446657,-0.639494254102224
"1774",7,"X1290730",134,-0.343755536721407,-0.199347049665044,-0.343755536721407
"1775",8,"X1290807",134,1.10365112645722,-0.234034804781687,1.10365112645722
"1776",9,"X1290809",134,0.138036449481652,-0.219598114820377,0.138036449481652
"1777",10,"X1290905",134,0.968375596056039,-0.218124033952553,0.968375596056039
"1778",11,"X1297446",134,-0.856848376641536,-0.281508122647761,-0.856848376641536
"1779",12,"X1298347",134,0.133294606439774,-0.204315950929907,0.133294606439774
"1780",13,"X1299062",134,-0.666425698067586,-0.263193127284041,-0.666425698067586
"1781",14,"X1330941",134,0.643439231993194,-0.204444375444814,0.643439231993194
"1782",15,"X1330950",134,-0.939614153370893,-0.271482291602745,-0.939614153370893
"1783",16,"X1330987",134,-0.459891428623863,-0.289235303153477,-0.459891428623863
"1784",17,"X1330995",134,0.114344604269752,-0.274831889331115,0.114344604269752
"1785",18,"X687588",134,1.10478133651093,-0.230693095000441,1.10478133651093
"1786",19,"X687600",134,1.10563444688546,-0.248576073060009,1.10563444688546
"1787",20,"X687799",134,0.185211847733881,-0.209877814291392,0.185211847733881
"1788",21,"X687985",134,-0.951501756950401,-0.269582721041198,-0.951501756950401
"1789",22,"X687997",134,0.781729489699781,-0.229695176804692,0.781729489699781
"1790",23,"X688011",134,0.165549712616316,-0.209789772915733,0.165549712616316
"1791",24,"X688027",134,-0.139872333123183,-0.221680002081518,-0.139872333123183
"1792",25,"X722066",134,-0.0443374836372484,-0.263863041892018,-0.0443374836372484
"1793",26,"X724855",134,1.58126829787088,-0.197294780865602,1.58126829787088
"1794",27,"X735784",134,-0.645143438416988,-0.22395208479765,-0.645143438416988
"1795",28,"X749712",134,1.05099609812227,-0.247784128589153,1.05099609812227
"1796",29,"X753540",134,-0.0434816316038937,-0.208018353859107,-0.0434816316038937
"1797",30,"X753545",134,1.21735707357987,-0.249283436036644,1.21735707357987
"1798",31,"X753547",134,0.272561323303328,-0.241404151155611,0.272561323303328
"1799",32,"X753574",134,-0.0213267374207698,-0.232706216755213,-0.0213267374207698
"1800",33,"X753575",134,0.345981712531376,-0.234645523923768,0.345981712531376
"1801",34,"X753610",134,-1.23557621618211,-0.265189403417526,-1.23557621618211
"1802",35,"X753623",134,-0.0806104243131602,-0.250258744093549,-0.0806104243131602
"1803",36,"X905933",134,0.369983512988864,-0.234432205270327,0.369983512988864
"1804",37,"X905954",134,0.712776714816786,-0.234447424958756,0.712776714816786
"1805",38,"X905959",134,0.154466889360885,-0.222681869791455,0.154466889360885
"1806",39,"X905981",134,0.0200334029350698,-0.212964214747018,0.0200334029350698
"1807",40,"X906696",134,-0.31568960024603,-0.24137972625973,-0.31568960024603
"1808",41,"X906793",134,-0.9116358206544,-0.249285926891598,-0.9116358206544
"1809",42,"X906801",134,-0.120910765734666,-0.203760246205797,-0.120910765734666
"1810",43,"X906828",134,-0.783873462633118,-0.262855392355407,-0.783873462633118
"1811",44,"X906837",134,0.0671517103914614,-0.197228547384295,0.0671517103914614
"1812",45,"X906838",134,0.517292505436035,-0.286063272467325,0.517292505436035
"1813",46,"X906843",134,-0.738767824656246,-0.202749613973527,-0.738767824656246
"1814",47,"X906846",134,-1.06256811476706,-0.272720983148934,-1.06256811476706
"1815",48,"X906861",134,-0.349243074014212,-0.206527484005393,-0.349243074014212
"1816",49,"X906873",134,0.599852413886261,-0.246319971824175,0.599852413886261
"1817",50,"X907000",134,-0.93935661479929,-0.254031835733472,-0.93935661479929
"1818",51,"X907051",134,-0.489201021447983,-0.253025230245712,-0.489201021447983
"1819",52,"X907060",134,-1.24008649990199,-0.262767644276942,-1.24008649990199
"1820",53,"X907069",134,-0.510050553484002,-0.216080124529425,-0.510050553484002
"1821",54,"X907281",134,-0.206905791640168,-0.268299471939661,-0.206905791640168
"1822",55,"X907299",134,-0.622097645524015,-0.241407647598282,-0.622097645524015
"1823",56,"X907317",134,-0.995020318098463,-0.239863550076285,-0.995020318098463
"1824",57,"X907786",134,-0.648681826253006,-0.221524419191379,-0.648681826253006
"1825",58,"X907795",134,0.62201153510132,-0.193358044324758,0.62201153510132
"1826",59,"X907796",134,-0.426469088914594,-0.254804205755019,-0.426469088914594
"1827",60,"X908136",134,-0.040619797964974,-0.292883238795527,-0.040619797964974
"1828",61,"X908141",134,-1.16651868185031,-0.280554623050262,-1.16651868185031
"1829",62,"X908446",134,1.11433550761322,-0.199693264666405,1.11433550761322
"1830",63,"X908465",134,-0.360522783105911,-0.208681881416957,-0.360522783105911
"1831",64,"X908476",134,1.19758344680004,-0.190148008360804,1.19758344680004
"1832",65,"X909194",134,-0.824377200406863,-0.222176206072145,-0.824377200406863
"1833",66,"X909251",134,-1.09953644284092,-0.274054535601436,-1.09953644284092
"1834",67,"X909703",134,-1.29605246923918,-0.280925238415678,-1.29605246923918
"1835",68,"X909712",134,-0.587017503795132,-0.241326597390811,-0.587017503795132
"1836",69,"X909730",134,-0.623324290286193,-0.277711737785643,-0.623324290286193
"1837",70,"X909743",134,-0.863932161648871,-0.284106943926349,-0.863932161648871
"1838",71,"X909780",134,-0.446178297796896,-0.257868062080471,-0.446178297796896
"1839",72,"X909785",134,-0.361875828685822,-0.290930758070033,-0.361875828685822
"1840",73,"X909974",134,1.0554427657505,-0.202946781361984,1.0554427657505
"1841",74,"X910688",134,-1.10479887590332,-0.242949368814477,-1.10479887590332
"1842",75,"X910697",134,-0.491176763517393,-0.206726934456783,-0.491176763517393
"1843",76,"X910704",134,-0.370871141087734,-0.193052316477515,-0.370871141087734
"1844",77,"X910910",134,0.507673258733699,-0.193601963238412,0.507673258733699
"1845",78,"X910936",134,0.740921061995577,-0.181571584448912,0.740921061995577
"1846",79,"X924110",134,0.145256977494122,-0.257543764379026,0.145256977494122
"1847",80,"X924151",134,0.322492314067513,-0.21110671254382,0.322492314067513
"1848",81,"X946358",134,0.0908740279218689,-0.252707662534519,0.0908740279218689
"1849",82,"X946373",134,1.51136934401161,-0.226808667865578,1.51136934401161
"1850",83,"X998189",134,-0.680621940956225,-0.213335693283727,-0.680621940956225
"1851",1,"X1240142",135,-1.44603582424195,-1.81319340616075,-1.44603582424195
"1852",2,"X1240143",135,-1.28638627809564,-1.80601423492466,-1.28638627809564
"1853",3,"X1240186",135,-0.0213175111106795,-1.80206295812733,-0.0213175111106795
"1854",4,"X1240197",135,-1.88589403894676,-1.76881027289254,-1.88589403894676
"1855",5,"X1240219",135,-2.58592120303091,-1.76184191720093,-2.58592120303091
"1856",6,"X1290722",135,-2.07500538801646,-1.82618086400303,-2.07500538801646
"1857",7,"X1290795",135,-1.55391416122367,-1.80691168096943,-1.55391416122367
"1858",8,"X1290797",135,0.0237021304140336,-1.79144614258497,0.0237021304140336
"1859",9,"X1290812",135,-1.03914535856543,-1.79724959245024,-1.03914535856543
"1860",10,"X1290814",135,0.236341844974511,-1.78720082378861,0.236341844974511
"1861",11,"X1297449",135,-2.649332978274,-1.82229468598029,-2.649332978274
"1862",12,"X1298362",135,-1.43240179138058,-1.75005821202274,-1.43240179138058
"1863",13,"X1298475",135,-1.11676450591061,-1.78639550863195,-1.11676450591061
"1864",14,"X1298533",135,-1.49266842208121,-1.77532158746507,-1.49266842208121
"1865",15,"X1303897",135,-2.09985575405016,-1.84725919311965,-2.09985575405016
"1866",16,"X1303900",135,-0.746699838998611,-1.73792432279483,-0.746699838998611
"1867",17,"X1330943",135,-1.15230903734906,-1.83442995094588,-1.15230903734906
"1868",18,"X1330947",135,-2.10486937972667,-1.81968474825934,-2.10486937972667
"1869",19,"X1331036",135,-3.22895201440405,-1.83149950951104,-3.22895201440405
"1870",20,"X683665",135,-2.3895267481403,-1.83598174017215,-2.3895267481403
"1871",21,"X684055",135,-1.86760585548139,-1.80375362595341,-1.86760585548139
"1872",22,"X684062",135,-1.29166752957906,-1.81077739984665,-1.29166752957906
"1873",23,"X687596",135,-1.22540513489453,-1.79381647050198,-1.22540513489453
"1874",24,"X687777",135,-2.14963604225794,-1.7631101369766,-2.14963604225794
"1875",25,"X687804",135,-1.73577013513213,-1.77937320172995,-1.73577013513213
"1876",26,"X687814",135,-0.774073347737382,-1.81869313397644,-0.774073347737382
"1877",27,"X688006",135,-1.68372953397072,-1.76078779499049,-1.68372953397072
"1878",28,"X688021",135,0.398677185876432,-1.73729742469369,0.398677185876432
"1879",29,"X688025",135,-1.64756208065034,-1.7756913599333,-1.64756208065034
"1880",30,"X722046",135,-2.99412725849824,-1.79269638278126,-2.99412725849824
"1881",31,"X724859",135,-2.5596380431391,-1.8156983911319,-2.5596380431391
"1882",32,"X724874",135,0.600753869091075,-1.79274676051831,0.600753869091075
"1883",33,"X749714",135,0.379172699836286,-1.78146440434262,0.379172699836286
"1884",34,"X753534",135,-1.50274392589057,-1.72786002091172,-1.50274392589057
"1885",35,"X753546",135,0.285389345419609,-1.82846653234396,0.285389345419609
"1886",36,"X753549",135,0.177691909885913,-1.79923520648311,0.177691909885913
"1887",37,"X753561",135,-1.5089614686427,-1.80124797405786,-1.5089614686427
"1888",38,"X753564",135,-1.5702869708432,-1.7634044671368,-1.5702869708432
"1889",39,"X753565",135,-2.44074617444905,-1.78341268393878,-2.44074617444905
"1890",40,"X753583",135,-0.635309592249801,-1.8339193340834,-0.635309592249801
"1891",41,"X753584",135,-2.0985490247686,-1.83054593845193,-2.0985490247686
"1892",42,"X905935",135,-2.75918200631757,-1.83463494576048,-2.75918200631757
"1893",43,"X905948",135,0.441791884421699,-1.78299873515102,0.441791884421699
"1894",44,"X905962",135,-2.28229986550608,-1.81054117854877,-2.28229986550608
"1895",45,"X905975",135,-1.41549848925313,-1.83026874479694,-1.41549848925313
"1896",46,"X905986",135,-2.64270794447034,-1.83544805723476,-2.64270794447034
"1897",47,"X906746",135,-1.43637890744295,-1.77310606628594,-1.43637890744295
"1898",48,"X906828",135,-2.68137361061427,-1.8412352947754,-2.68137361061427
"1899",49,"X906839",135,0.377003009422206,-1.78776649516057,0.377003009422206
"1900",50,"X906844",135,-2.61218210819077,-1.7374502639859,-2.61218210819077
"1901",51,"X906868",135,-2.55914452977069,-1.79799955115232,-2.55914452977069
"1902",52,"X906875",135,-1.07027483643616,-1.80634541652394,-1.07027483643616
"1903",53,"X907045",135,0.17387811835643,-1.72851950396217,0.17387811835643
"1904",54,"X907058",135,-2.48053872148954,-1.76165568138529,-2.48053872148954
"1905",55,"X907062",135,-2.92702027770726,-1.80128766882893,-2.92702027770726
"1906",56,"X907282",135,-0.967883770710274,-1.79551867198782,-0.967883770710274
"1907",57,"X907286",135,-2.26152788324826,-1.76969595975408,-2.26152788324826
"1908",58,"X907299",135,-1.70011738206925,-1.78970767556603,-1.70011738206925
"1909",59,"X907787",135,-1.51387247794604,-1.83817733995651,-1.51387247794604
"1910",60,"X907794",135,-2.04148346179956,-1.77731944449183,-2.04148346179956
"1911",61,"X908128",135,-0.455070025746637,-1.82239593034479,-0.455070025746637
"1912",62,"X908130",135,-2.15194295232673,-1.83633475774538,-2.15194295232673
"1913",63,"X908131",135,-2.98597707166665,-1.81065321260503,-2.98597707166665
"1914",64,"X908142",135,-1.90974863966802,-1.80353953627216,-1.90974863966802
"1915",65,"X908156",135,-3.11645573740659,-1.82051911923036,-3.11645573740659
"1916",66,"X908473",135,0.111104787513769,-1.78219754601235,0.111104787513769
"1917",67,"X909256",135,-2.53323753507662,-1.78140019373837,-2.53323753507662
"1918",68,"X909260",135,-2.13619292787569,-1.83974578375955,-2.13619292787569
"1919",69,"X909264",135,-1.70031679895174,-1.79191396224518,-1.70031679895174
"1920",70,"X909703",135,-2.68527214970011,-1.83063316514535,-2.68527214970011
"1921",71,"X909711",135,0.371243242404846,-1.77467626928166,0.371243242404846
"1922",72,"X909720",135,-2.97789218213259,-1.82978882156011,-2.97789218213259
"1923",73,"X909743",135,-2.36771401815152,-1.83403357148037,-2.36771401815152
"1924",74,"X909745",135,-0.942139413286895,-1.82559857974355,-0.942139413286895
"1925",75,"X909756",135,-2.81954698940985,-1.81602473419649,-2.81954698940985
"1926",76,"X910401",135,-1.11380405753801,-1.79757123813333,-1.11380405753801
"1927",77,"X910549",135,-1.87992514839229,-1.79695094978768,-1.87992514839229
"1928",78,"X910702",135,-0.26458141434239,-1.72375606472163,-0.26458141434239
"1929",79,"X910852",135,-1.40725996706098,-1.77811358801328,-1.40725996706098
"1930",80,"X910925",135,-2.99473826414068,-1.78780560887808,-2.99473826414068
"1931",81,"X910935",135,-2.63267807708705,-1.81494299749166,-2.63267807708705
"1932",82,"X910944",135,-2.75565553472105,-1.8541136568172,-2.75565553472105
"1933",83,"X910948",135,0.219296911412507,-1.76507396070826,0.219296911412507
"1934",84,"X924100",135,-2.02768641478178,-1.78251338449829,-2.02768641478178
"1935",85,"X924248",135,-0.897997690084627,-1.7628617422481,-0.897997690084627
"1936",86,"X930297",135,0.435045752065013,-1.82354652182377,0.435045752065013
"1937",87,"X930298",135,-1.17744279557538,-1.79369233499797,-1.17744279557538
"1938",88,"X949171",135,-1.83203617246394,-1.78855259188769,-1.83203617246394
"1939",89,"X971777",135,-2.02961010597805,-1.80815787693323,-2.02961010597805
"1940",1,"X1240136",136,-1.68717550721255,-1.02307029093462,-1.68717550721255
"1941",2,"X1240159",136,-0.563362353210989,-1.02263849293632,-0.563362353210989
"1942",3,"X1240160",136,-1.37843537442206,-1.00875494478605,-1.37843537442206
"1943",4,"X1240178",136,-1.69330557552932,-1.0205853004102,-1.69330557552932
"1944",5,"X1240200",136,-0.881022775976452,-1.02236855307761,-0.881022775976452
"1945",6,"X1240207",136,-0.937386437336606,-1.04162659935118,-0.937386437336606
"1946",7,"X1240210",136,-0.512203221226641,-1.02257472737743,-0.512203221226641
"1947",8,"X1240220",136,-0.927599535610627,-1.02266895595602,-0.927599535610627
"1948",9,"X1240223",136,-1.97722516798698,-1.03896447314206,-1.97722516798698
"1949",10,"X1290724",136,-0.412161627790585,-1.03379210462616,-0.412161627790585
"1950",11,"X1290812",136,-0.252067201312876,-1.01195569817281,-0.252067201312876
"1951",12,"X1290907",136,-1.24249178453219,-1.02610542362544,-1.24249178453219
"1952",13,"X1298357",136,-1.38497993943071,-1.00608914153859,-1.38497993943071
"1953",14,"X1298362",136,-0.939327010795908,-1.00137631114555,-0.939327010795908
"1954",15,"X1298475",136,-0.740693304212176,-1.02735614120651,-0.740693304212176
"1955",16,"X1298539",136,-0.178506799041876,-1.03614343608991,-0.178506799041876
"1956",17,"X1299081",136,-1.61795283042853,-1.01411746986267,-1.61795283042853
"1957",18,"X1303897",136,-1.31568280924328,-1.09456095618838,-1.31568280924328
"1958",19,"X1330942",136,-0.338651210911215,-1.07052464934356,-0.338651210911215
"1959",20,"X1330943",136,-0.384760377307257,-1.0900468567289,-0.384760377307257
"1960",21,"X1330985",136,-0.868909037273262,-1.06925423248995,-0.868909037273262
"1961",22,"X1331040",136,-1.09193073762819,-1.04492191266472,-1.09193073762819
"1962",23,"X684059",136,-2.19073603170688,-1.03545203222034,-2.19073603170688
"1963",24,"X687985",136,-1.45912026535757,-1.04804160518895,-1.45912026535757
"1964",25,"X688023",136,-0.110470089227571,-1.0252382752795,-0.110470089227571
"1965",26,"X688031",136,-0.388582438152712,-1.04112851059147,-0.388582438152712
"1966",27,"X724859",136,-1.17678152741947,-1.03559654707251,-1.17678152741947
"1967",28,"X749715",136,-0.854945672806629,-1.02513957511113,-0.854945672806629
"1968",29,"X753620",136,-1.23804248239892,-1.02475551008994,-1.23804248239892
"1969",30,"X753623",136,-1.79619894492866,-1.03562425921711,-1.79619894492866
"1970",31,"X905964",136,-0.684219104488922,-1.06839635504528,-0.684219104488922
"1971",32,"X905971",136,-1.38196412211269,-1.04537754089358,-1.38196412211269
"1972",33,"X905986",136,-1.35368329796574,-1.03401648847237,-1.35368329796574
"1973",34,"X905991",136,-1.45202140861661,-1.03014461790773,-1.45202140861661
"1974",35,"X906790",136,-1.57037796657351,-1.03343488594343,-1.57037796657351
"1975",36,"X906792",136,-1.6223937523971,-1.0382135056728,-1.6223937523971
"1976",37,"X906793",136,-1.42467382000811,-1.03153913874548,-1.42467382000811
"1977",38,"X906795",136,-1.38902554892926,-1.01797466444684,-1.38902554892926
"1978",39,"X906813",136,-1.58390069252052,-1.00929139127493,-1.58390069252052
"1979",40,"X906832",136,-1.0940580357893,-1.0781895495409,-1.0940580357893
"1980",41,"X907043",136,-1.41899719324038,-1.08272433340919,-1.41899719324038
"1981",42,"X907062",136,-1.04573901478587,-1.03323033626775,-1.04573901478587
"1982",43,"X907072",136,-0.544105466305465,-1.01907771835192,-0.544105466305465
"1983",44,"X907284",136,-1.37354151711369,-1.0796524918854,-1.37354151711369
"1984",45,"X907298",136,-1.59967505935477,-1.03862692765191,-1.59967505935477
"1985",46,"X907300",136,-0.584611746210304,-1.08613345308931,-0.584611746210304
"1986",47,"X907312",136,-0.260712841365811,-1.03006746197674,-0.260712841365811
"1987",48,"X907317",136,-1.67645375894644,-1.04234992889688,-1.67645375894644
"1988",49,"X907785",136,-0.83871522622333,-1.03832222642999,-0.83871522622333
"1989",50,"X907792",136,-0.603972553809176,-1.02007530409072,-0.603972553809176
"1990",51,"X909248",136,-1.16207095746409,-1.02672320666296,-1.16207095746409
"1991",52,"X909256",136,-1.57418605308787,-1.03097973932375,-1.57418605308787
"1992",53,"X909700",136,-1.40581192411125,-1.03136352322099,-1.40581192411125
"1993",54,"X909703",136,-1.72536325271077,-1.08733855421709,-1.72536325271077
"1994",55,"X909719",136,-0.913400314585851,-1.01754487267673,-0.913400314585851
"1995",56,"X909724",136,-0.912721026119843,-1.0323889324511,-0.912721026119843
"1996",57,"X909732",136,-1.6163813130678,-1.04778884227621,-1.6163813130678
"1997",58,"X909736",136,-0.452571469291997,-1.00907094044129,-0.452571469291997
"1998",59,"X909747",136,-0.721595396568945,-1.00085381165475,-0.721595396568945
"1999",60,"X909749",136,-1.62055891385552,-1.02990364936427,-1.62055891385552
"2000",61,"X910545",136,-1.50045008488817,-1.09101786097431,-1.50045008488817
"2001",62,"X910692",136,-2.0339755805995,-1.02471850393047,-2.0339755805995
"2002",63,"X910710",136,-0.502859500151383,-1.08716509253922,-0.502859500151383
"2003",64,"X910780",136,-0.385587545381769,-1.03261314143341,-0.385587545381769
"2004",65,"X910903",136,-1.4037528053149,-1.01891994416265,-1.4037528053149
"2005",66,"X910920",136,-0.409345667055058,-1.00177733534654,-0.409345667055058
"2006",67,"X910948",136,-0.288060078953304,-1.02208066942975,-0.288060078953304
"2007",68,"X910952",136,-0.600726544303609,-1.01414481915767,-0.600726544303609
"2008",69,"X924238",136,-0.558505475042142,-1.01828444785248,-0.558505475042142
"2009",70,"X925343",136,-1.66913290543475,-1.01629961750253,-1.66913290543475
"2010",71,"X949153",136,-1.70462771751853,-1.07960092251772,-1.70462771751853
"2011",72,"X949157",136,-0.877709414776721,-1.03965158931396,-0.877709414776721
"2012",73,"X949168",136,-0.825697261096836,-1.04373513475178,-0.825697261096836
"2013",1,"X1240121",140,-1.56914069880713,-2.24730019668102,-1.56914069880713
"2014",2,"X1240122",140,-2.19832335450363,-2.25909158074645,-2.19832335450363
"2015",3,"X1240129",140,-1.6972857953564,-2.24768881935446,-1.6972857953564
"2016",4,"X1240149",140,-2.34704190321814,-2.23328343494533,-2.34704190321814
"2017",5,"X1240161",140,-2.93225497641502,-2.23440803685412,-2.93225497641502
"2018",6,"X1240181",140,-1.74632735430906,-2.24111249541433,-1.74632735430906
"2019",7,"X1240182",140,-2.10632571416212,-2.25006811161129,-2.10632571416212
"2020",8,"X1240192",140,-2.45594809252745,-2.25700649882363,-2.45594809252745
"2021",9,"X1290725",140,-2.67445269935494,-2.24379219835295,-2.67445269935494
"2022",10,"X1295740",140,-3.13476615712912,-2.30583050949275,-3.13476615712912
"2023",11,"X1297439",140,-1.10926190480551,-2.23569132662139,-1.10926190480551
"2024",12,"X1297447",140,-2.25055277171307,-2.2862387101182,-2.25055277171307
"2025",13,"X1298146",140,-0.580232271393042,-2.22755318410151,-0.580232271393042
"2026",14,"X1298359",140,-2.75375278285169,-2.24999642588618,-2.75375278285169
"2027",15,"X1298365",140,-1.99758502202099,-2.23749953608294,-1.99758502202099
"2028",16,"X1298533",140,-1.95619088435672,-2.24552628479017,-1.95619088435672
"2029",17,"X1299064",140,-2.73443537253436,-2.26518139762779,-2.73443537253436
"2030",18,"X1299075",140,-2.40576665381604,-2.25397262377279,-2.40576665381604
"2031",19,"X1327769",140,-2.74276268826187,-2.30323901644956,-2.74276268826187
"2032",20,"X1330943",140,-1.72136188663915,-2.31440357592433,-1.72136188663915
"2033",21,"X1331025",140,-1.36925360335532,-2.31672428154135,-1.36925360335532
"2034",22,"X1331032",140,-2.43163131537647,-2.30708365105834,-2.43163131537647
"2035",23,"X1331034",140,-3.07912516304172,-2.30408727631692,-3.07912516304172
"2036",24,"X1331040",140,-2.74432935414276,-2.26737290843574,-2.74432935414276
"2037",25,"X684052",140,-2.54972850575757,-2.2669491266568,-2.54972850575757
"2038",26,"X684059",140,-2.67432029792544,-2.255802412636,-2.67432029792544
"2039",27,"X684062",140,-1.97637706058557,-2.27065004071786,-1.97637706058557
